comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
3.06;291;1;0;1;1;58;1;0;2;10000;10000;1;1;0;0;16;.010395;NA;.290187;2.175760;2.175756;2.190000;4;13
3.02;295;1;0;1;1;58;1;0;2;10000;10000;1;1;0;0;16;.008594;NA;.394264;2.236913;2.236908;2.250000;4;17
3.25;293;1;0;1;1;58;1;0;2;10000;10000;1;1;0;0;16;.010497;NA;.235627;2.286460;2.286456;2.300000;4;10
3.51;291;1;0;1;1;58;1;0;2;10000;10000;1;1;0;0;16;.012195;NA;.247554;2.209721;2.209718;2.220000;4;11
3.16;292;1;0;1;1;58;1;0;2;10000;10000;3;1;0;0;16;.016970;NA;.379206;5.805913;5.805907;5.820000;4;6
3.07;292;1;0;1;1;58;1;0;2;10000;10000;3;1;0;0;16;.011416;NA;.376696;5.773162;5.773157;5.780000;4;6
3.20;292;1;0;1;1;58;1;0;2;10000;10000;3;1;0;0;16;.008747;NA;.352839;5.769224;5.769219;5.780000;4;6
3.28;291;1;0;1;1;58;1;0;2;10000;10000;3;1;0;0;16;.018397;NA;.416899;5.868644;5.868639;5.890000;4;7
3.02;293;1;0;1;1;58;1;0;2;10000;10000;5;1;0;0;16;.028708;NA;.336021;9.241193;9.241189;9.270000;4;3
3.05;291;1;0;1;1;58;1;0;2;10000;10000;5;1;0;0;16;.020651;NA;.424923;9.729930;9.729925;9.750000;4;4
3.21;291;1;0;1;1;58;1;0;2;10000;10000;5;1;0;0;16;.016917;NA;.430532;10.422815;10.422810;10.440000;4;4
3.05;292;1;0;1;1;58;1;0;2;10000;10000;5;1;0;0;16;.015740;NA;.411679;9.467204;9.467199;9.480000;4;4
3.07;292;1;0;1;1;58;1;0;2;10000;10000;7;1;0;0;16;.028374;NA;.423596;13.389097;13.389092;13.420000;4;3
3.20;294;1;0;1;1;58;1;0;2;10000;10000;7;1;0;0;16;.023080;NA;.374931;12.298178;12.298175;12.320000;4;3
3.21;293;1;0;1;1;58;1;0;2;10000;10000;7;1;0;0;16;.021364;NA;.388169;12.297186;12.297181;12.320000;4;3
