comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.80;248;1;0;1;256;3;1;0;2;0;0;1;10000;0;0;1;0.009999;NA;0.047188;14.380144;14.380124;14.39;6;0
1.80;247;1;0;1;256;3;1;0;2;0;0;1;100000;0;0;1;0.014259;NA;0.130736;25.529491;25.529480;25.54;17;0
1.80;248;1;0;1;256;3;1;0;2;0;0;2;10000;0;0;1;0.014046;NA;0.057817;15.682434;15.682419;15.69;6;0
1.78;249;1;0;1;256;3;1;0;2;0;0;2;100000;0;0;1;0.016551;NA;0.105816;27.184355;27.184347;27.20;17;0
1.81;247;1;0;1;256;3;1;0;2;0;0;4;10000;0;0;1;0.015083;NA;0.054886;17.068001;17.067993;17.08;6;0
1.81;247;1;0;1;256;3;1;0;2;0;0;4;100000;0;0;1;0.013440;NA;0.129306;30.198886;30.198882;30.21;17;0
1.80;249;1;0;1;256;3;1;0;2;0;0;8;10000;0;0;1;0.036966;NA;0.046581;19.827009;19.826999;19.86;6;0
1.79;248;1;0;1;256;3;1;0;2;0;0;8;100000;0;0;1;0.024455;NA;0.087957;23.495548;23.495538;23.52;17;0
1.81;248;1;0;1;256;3;1;0;2;0;0;10;10000;0;0;1;0.028759;NA;0.046608;21.206174;21.206161;21.23;6;0
1.80;247;1;0;1;256;3;1;0;2;0;0;10;100000;0;0;1;0.032094;NA;0.077582;26.560716;26.560705;26.59;17;0
1.77;248;1;0;1;256;3;1;0;2;0;0;20;10000;0;0;1;0.060826;NA;0.126327;30.433951;30.433940;30.49;6;0
1.79;248;1;0;1;256;3;1;0;2;0;0;20;100000;0;0;1;0.052061;NA;0.094786;41.294801;41.294791;41.35;17;0
1.77;248;1;0;1;256;3;1;0;2;0;0;30;10000;0;0;1;0.099820;NA;0.095607;45.453580;45.453574;45.55;6;0
1.79;249;1;0;1;256;3;1;0;2;0;0;30;100000;0;0;1;0.086861;NA;0.100829;62.034596;62.034582;62.12;17;0
1.76;248;1;0;1;256;3;1;0;2;0;0;40;10000;0;0;1;0.112504;NA;0.108196;60.197464;60.197453;60.31;6;0
1.78;247;1;0;1;256;3;1;0;2;0;0;40;100000;0;0;1;0.119254;NA;0.102965;74.291963;74.291952;74.41;17;0
1.76;247;1;0;1;256;3;1;0;2;0;0;50;10000;0;0;1;0.144448;NA;0.107201;75.495318;75.495312;75.64;6;0
1.78;247;1;0;1;256;3;1;0;2;0;0;50;100000;0;0;1;0.159115;NA;0.076717;86.947289;86.947279;87.11;18;0
1.79;248;1;0;1;256;3;1;0;2;0;0;60;10000;0;0;1;0.188275;NA;0.082850;90.534547;90.534536;90.72;6;0
1.79;248;1;0;1;256;3;1;0;2;0;0;60;100000;0;0;1;0.187844;NA;0.108768;106.809360;106.809349;107.00;18;0
1.76;247;1;0;1;256;3;1;0;5;0;0;1;10000;0;0;1;0.007725;NA;0.012169;1.043756;1.043745;1.05;6;1
