comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.87          233                1                  0    30       512       2         1         0         2         10000     1000      25000            1000000     0           0           1             .000500      NA          .010509           .019073             .021386            .023333              248           1576
1.79          231                1                  0    30       512       2         1         0         2         10000     1000      24000            1000000     0           0           1             .000780      NA          .009810           .020313             .022467            .023666              248           1443
1.90          232                1                  0    30       512       2         1         0         2         10000     1000      23000            1000000     0           0           1             .000470      NA          .010267           .020848             .023310            .024666              248           1453
1.72          232                1                  0    30       512       2         1         0         2         10000     1000      22000            1000000     0           0           1             .000883      NA          .010037           .021226             .023508            .025000              248           1339
1.78          232                1                  0    30       512       2         1         0         2         10000     1000      21000            1000000     0           0           1             .000731      NA          .010026           .022172             .024536            .026333              248           1323
1.76          232                1                  0    30       512       2         1         0         2         10000     1000      20000            1000000     0           0           1             .000530      NA          .009705           .023452             .025569            .027666              248           1219
1.90          233                1                  0    30       512       2         1         0         2         10000     1000      19000            1000000     0           0           1             .000605      NA          .010162           .024511             .028424            .029333              248           1212
1.87          233                1                  0    30       512       2         1         0         2         10000     1000      18000            1000000     0           0           1             .000566      NA          .009844           .026987             .029263            .031333              247           1146
1.74          233                1                  0    30       512       2         1         0         2         10000     1000      17000            1000000     0           0           1             .000936      NA          .010154           .027844             .031079            .032666              247           1066
1.74          231                1                  0    30       512       2         1         0         2         10000     1000      16000            1000000     0           0           1             .000937      NA          .009697           .027988             .031981            .033333              247           973
1.98          233                1                  0    30       512       2         1         0         2         10000     1000      15000            1000000     0           0           1             .000662      NA          .009738           .030803             .034281            .035666              248           959
1.97          232                1                  0    30       512       2         1         0         2         10000     1000      14000            1000000     0           0           1             .000950      NA          .009777           .033233             .037601            .039000              248           864
1.97          232                1                  0    30       512       2         1         0         2         10000     1000      12000            1000000     0           0           1             .000562      NA          .009672           .035534             .042590            .044000              247           723
1.82          232                1                  0    30       512       2         1         0         2         10000     1000      11000            1000000     0           0           1             .000648      NA          .010256           .038414             .046670            .047666              248           703
1.74          233                1                  0    30       512       2         1         0         2         10000     1000      10000            1000000     0           0           1             .000512      NA          .009631           .043917             .051398            .053000              248           612
1.80          232                1                  0    30       512       2         1         0         3         10000     1000      25000            1000000     0           0           1             .000452      NA          .004104           .017911             .020990            14.000000            125           0
