comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    3        512       2         1         0         10        0         0         1000000     0           3           1             .000063      NA          .006818           .013745             .013745            .014861              370           3350
0.02          3                  1                  0    3        512       2         1         0         10        0         0         1000000     0           3           3             .000063      NA          .006831           .013563             .013563            .014861              372           3356
0.02          3                  1                  0    3        512       2         1         0         10        0         1000      1000000     0           3           1             .000070      NA          .007342           .011767             .011767            .013194              370           4071
0.02          3                  1                  0    3        512       2         1         0         10        0         1000      1000000     0           3           3             .000071      NA          .007384           .011785             .011785            .012916              369           4208
0.02          3                  1                  0    3        512       2         1         0         10        0         10000     1000000     0           3           1             .000068      NA          .007315           .011571             .011571            .012777              371           4207
0.01          3                  1                  0    3        512       2         1         0         10        0         10000     1000000     0           3           3             .000068      NA          .007241           .011476             .011476            .012777              371           4191
0.02          3                  1                  0    3        512       2         1         0         10        0         100000    1000000     0           3           1             .000069      NA          .007742           .012245             .012244            .013333              371           4238
0.02          3                  1                  0    3        512       2         1         0         10        0         100000    1000000     0           3           3             .000070      NA          .007720           .012201             .012201            .013194              370           4252
0.02          3                  1                  0    3        512       2         1         0         10        10000     0         1000000     0           3           1             .000064      NA          .007289           .011904             .011904            .013333              369           4062
0.02          3                  1                  0    3        512       2         1         0         10        10000     0         1000000     0           3           3             .000067      NA          .007293           .011992             .011992            .013333              369           4035
0.02          3                  1                  0    3        512       2         1         0         10        10000     1000      1000000     0           3           1             .000074      NA          .007247           .011490             .011490            .013333              370           4384
0.02          3                  1                  0    3        512       2         1         0         10        10000     1000      1000000     0           3           3             .000075      NA          .007230           .011346             .011346            .013194              370           4374
0.01          3                  1                  0    3        512       2         1         0         10        10000     10000     1000000     0           3           1             .000075      NA          .007125           .011021             .011021            .012777              370           4476
0.02          3                  1                  0    3        512       2         1         0         10        10000     10000     1000000     0           3           3             .000073      NA          .007065           .011158             .011158            .013055              370           4495
0.02          3                  1                  0    3        512       2         1         0         10        10000     100000    1000000     0           3           1             .000072      NA          .007415           .011523             .011523            .012777              369           4440
0.02          3                  1                  0    3        512       2         1         0         10        10000     100000    1000000     0           3           3             .000072      NA          .007298           .011476             .011476            .012777              369           4319
0.02          3                  1                  0    3        512       2         1         0         10        100000    0         1000000     0           3           1             .000067      NA          .007283           .012125             .012125            .013611              369           3904
0.02          3                  1                  0    3        512       2         1         0         10        100000    0         1000000     0           3           3             .000067      NA          .007368           .012092             .012092            .013750              372           3915
0.02          3                  1                  0    3        512       2         1         0         10        100000    1000      1000000     0           3           1             .000073      NA          .007323           .011431             .011431            .012777              369           4336
0.02          3                  1                  0    3        512       2         1         0         10        100000    1000      1000000     0           3           3             .000075      NA          .007295           .011418             .011418            .012638              370           4405
0.01          3                  1                  0    3        512       2         1         0         10        100000    10000     1000000     0           3           1             .000075      NA          .007207           .011144             .011144            .012361              370           4449
0.02          3                  1                  0    3        512       2         1         0         10        100000    10000     1000000     0           3           3             .000074      NA          .007112           .011105             .011105            .012361              369           4405
0.02          3                  1                  0    3        512       2         1         0         10        100000    100000    1000000     0           3           1             .000073      NA          .007529           .011643             .011643            .012638              369           4352
0.02          3                  1                  0    3        512       2         1         0         10        100000    100000    1000000     0           3           3             .000071      NA          .007428           .011493             .011493            5.833333             369           9
