comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
3.03;296;1;0;1;32;58;1;0;2;10000;10000;1;1;0;0;16;.010726;NA;.565629;3.032072;3.032067;3.040000;4;18
3.03;297;1;0;1;32;58;1;0;2;10000;10000;1;1;0;0;16;.008441;NA;.551360;2.871959;2.871955;2.880000;4;19
3.28;295;1;0;1;32;58;1;0;2;10000;10000;1;1;0;0;16;.008047;NA;.448783;2.836460;2.836455;2.840000;4;15
3.06;295;1;0;1;32;58;1;0;2;10000;10000;1;1;0;0;16;.010264;NA;.472621;2.943545;2.943540;2.950000;4;16
3.20;296;1;0;1;32;58;1;0;2;10000;10000;3;1;0;0;16;.012525;NA;.532912;8.163182;8.163178;8.180000;4;6
3.13;298;1;0;1;32;58;1;0;2;10000;10000;3;1;0;0;16;.012036;NA;.481743;7.867754;7.867749;7.880000;4;6
3.02;296;1;0;1;32;58;1;0;2;10000;10000;3;1;0;0;16;.016646;NA;.506171;8.024837;8.024834;8.040000;4;6
3.02;296;1;0;1;32;58;1;0;2;10000;10000;3;1;0;0;16;.012742;NA;.492464;7.940614;7.940611;7.950000;4;6
3.07;296;1;0;1;32;58;1;0;2;10000;10000;5;1;0;0;16;.019707;NA;.539855;13.026703;13.026697;13.050000;4;4
3.03;296;1;0;1;32;58;1;0;2;10000;10000;5;1;0;0;16;.015498;NA;.547997;13.201554;13.201549;13.220000;4;4
3.10;296;1;0;1;32;58;1;0;2;10000;10000;5;1;0;0;16;.018440;NA;.550020;13.017524;13.017518;13.040000;4;4
3.26;296;1;0;1;32;58;1;0;2;10000;10000;5;1;0;0;16;.015359;NA;.502395;13.153029;13.153024;13.170000;4;3
3.03;296;1;0;1;32;58;1;0;2;10000;10000;7;1;0;0;16;.025614;NA;.550110;18.442331;18.442326;18.470000;4;3
3.11;297;1;0;1;32;58;1;0;2;10000;10000;7;1;0;0;16;.031753;NA;.466378;17.877889;17.877884;17.910000;4;2
3.29;296;1;0;1;32;58;1;0;2;10000;10000;7;1;0;0;16;.028045;NA;.480635;18.374397;18.374393;18.400000;4;2
3.08;296;1;0;1;32;58;1;0;2;10000;10000;7;1;0;0;16;.017592;NA;.573206;18.337971;18.337966;18.360000;4;3
3.11;295;1;0;1;32;58;1;0;2;10000;10000;9;1;0;0;16;.032526;NA;.578638;23.504748;23.504742;23.540000;4;2
3.09;296;1;0;1;32;58;1;0;2;10000;10000;9;1;0;0;16;.025732;NA;.568353;23.542759;23.542754;23.570000;4;2
3.26;297;1;0;1;32;58;1;0;2;10000;10000;9;1;0;0;16;.042579;NA;.582222;23.593822;23.593817;23.640000;4;2
3.10;296;1;0;1;32;58;1;0;2;10000;10000;9;1;0;0;16;.023388;NA;.566455;23.592673;23.592668;23.620000;4;2
3.03;297;1;0;1;32;58;1;0;2;10000;10000;11;1;0;0;16;.036270;NA;.587053;28.701684;28.701678;28.740000;4;2
3.01;295;1;0;1;32;58;1;0;2;10000;10000;11;1;0;0;16;.033586;NA;.577391;28.673254;28.673249;28.710000;4;2
3.17;297;1;0;1;32;58;1;0;2;10000;10000;11;1;0;0;16;.031910;NA;.488180;27.256835;27.256829;27.290000;4;1
3.17;296;1;0;1;32;58;1;0;2;10000;10000;11;1;0;0;16;.033078;NA;.518730;28.691311;28.691308;28.720000;4;1
2.79;287;1;0;1;32;58;1;0;3;10000;10000;1;1;0;0;16;.008099;NA;.009068;3.102434;3.102429;3.110000;4;0
2.74;288;1;0;1;32;58;1;0;3;10000;10000;1;1;0;0;16;.006529;NA;.009712;3.077718;3.077713;3.080000;4;0
2.77;287;1;0;1;32;58;1;0;3;10000;10000;1;1;0;0;16;.010373;NA;.008489;2.971358;2.971353;2.980000;4;0
2.65;287;1;0;1;32;58;1;0;3;10000;10000;1;1;0;0;16;.005689;NA;.007892;3.009418;3.009413;3.010000;4;0
2.61;287;1;0;1;32;58;1;0;3;10000;10000;3;1;0;0;16;.010759;NA;.008571;8.179063;8.179058;8.190000;4;0
2.64;286;1;0;1;32;58;1;0;3;10000;10000;3;1;0;0;16;.017899;NA;.008468;8.120075;8.120071;8.140000;4;0
2.67;286;1;0;1;32;58;1;0;3;10000;10000;3;1;0;0;16;.020782;NA;.006326;8.213135;8.213132;8.230000;4;0
2.79;286;1;0;1;32;58;1;0;3;10000;10000;3;1;0;0;16;.010935;NA;.008416;8.201633;8.201629;8.210000;4;0
2.89;287;1;0;1;32;58;1;0;3;10000;10000;5;1;0;0;16;.017592;NA;.008485;13.286688;13.286684;13.300000;4;0
2.62;287;1;0;1;32;58;1;0;3;10000;10000;5;1;0;0;16;.025640;NA;.010151;13.345689;13.345684;13.370000;4;0
2.82;286;1;0;1;32;58;1;0;3;10000;10000;5;1;0;0;16;.018815;NA;.010471;13.259589;13.259584;13.280000;4;0
2.70;288;1;0;1;32;58;1;0;3;10000;10000;5;1;0;0;16;.013124;NA;.007189;13.286111;13.286106;13.300000;4;0
2.77;286;1;0;1;32;58;1;0;3;10000;10000;7;1;0;0;16;.019937;NA;.010077;18.500800;18.500795;18.520000;4;0
2.62;288;1;0;1;32;58;1;0;3;10000;10000;7;1;0;0;16;.020008;NA;.010405;18.394844;18.394839;18.410000;4;0
2.80;286;1;0;1;32;58;1;0;3;10000;10000;7;1;0;0;16;.021261;NA;.010617;18.468770;18.468765;18.490000;4;0
2.78;286;1;0;1;32;58;1;0;3;10000;10000;7;1;0;0;16;.026175;NA;.010150;18.472777;18.472772;18.500000;4;0
3.00;287;1;0;1;32;58;1;0;3;10000;10000;9;1;0;0;16;.024948;NA;.008167;23.599435;23.599430;23.630000;4;0
2.64;286;1;0;1;32;58;1;0;3;10000;10000;9;1;0;0;16;.030526;NA;.010498;23.598003;23.597998;23.630000;4;0
2.79;288;1;0;1;32;58;1;0;3;10000;10000;9;1;0;0;16;.032076;NA;.009826;23.600471;23.600467;23.630000;4;0
2.78;288;1;0;1;32;58;1;0;3;10000;10000;9;1;0;0;16;.023712;NA;.011207;23.532493;23.532487;23.560000;4;0
