comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.08          262                1                  0    1        32        22        1         0         5         10000     10000     10             50          0           0           16            .030439      NA          .002057           1.019665            1.019660           1.050000             4             0
2.29          265                1                  0    1        32        22        1         0         5         10000     10000     10             50          1           0           16            .076710      .000336     .000844           1.027457            1.027453           1.100000             4             0
2.15          261                1                  0    1        32        22        1         0         5         10000     10000     10             50          0           0           16            .046242      NA          .001662           1.022324            1.022320           1.070000             4             0
2.27          264                1                  0    1        32        22        1         0         5         10000     10000     10             50          1           0           16            .090063      .000314     .001455           1.019714            1.019709           1.110000             4             0
2.23          262                1                  0    1        32        22        1         0         5         10000     10000     10             50          0           0           16            .030333      NA          .001899           1.022127            1.022122           1.050000             4             0
2.32          264                1                  0    1        32        22        1         0         5         10000     10000     10             50          1           0           16            .071411      .000397     .001389           1.018032            1.018027           1.090000             4             0
2.10          261                1                  0    1        32        22        1         0         5         10000     10000     10             50          0           0           16            .030794      NA          .002016           1.021303            1.021298           1.050000             4             0
2.13          264                1                  0    1        32        22        1         0         5         10000     10000     10             50          1           0           16            .074021      .000427     .001368           1.027793            1.027788           1.100000             4             0
2.08          261                1                  0    1        32        22        1         0         5         10000     10000     10             50          0           0           16            .033751      NA          .002155           1.021483            1.021478           1.050000             4             0
2.30          264                1                  0    1        32        22        1         0         5         10000     10000     10             50          1           0           16            .073492      .000848     .001308           1.017177            1.017173           1.090000             4             0
2.06          261                1                  0    1        32        22        1         0         5         10000     10000     20             50          0           0           16            .058782      NA          .001810           2.022740            2.022734           2.080000             4             0
2.14          264                1                  0    1        32        22        1         0         5         10000     10000     20             50          1           0           16            .148971      .000430     .001570           2.021098            2.021093           2.170000             4             0
2.06          262                1                  0    1        32        22        1         0         5         10000     10000     20             50          0           0           16            .062207      NA          .002458           2.020441            2.020436           2.080000             4             0
2.12          265                1                  0    1        32        22        1         0         5         10000     10000     20             50          1           0           16            .150228      .000428     .001461           2.021473            2.021468           2.170000             4             0
2.05          261                1                  0    1        32        22        1         0         5         10000     10000     20             50          0           0           16            .053191      NA          .001941           2.028182            2.028177           2.080000             4             0
2.12          264                1                  0    1        32        22        1         0         5         10000     10000     20             50          1           0           16            .147111      .000418     .001273           2.017410            2.017405           2.160000             4             0
2.19          261                1                  0    1        32        22        1         0         5         10000     10000     20             50          0           0           16            .060531      NA          .002042           2.021090            2.021085           2.080000             4             0
2.10          265                1                  0    1        32        22        1         0         5         10000     10000     20             50          1           0           16            .145843      .000312     .001488           2.017833            2.017828           2.160000             4             0
2.05          260                1                  0    1        32        22        1         0         5         10000     10000     20             50          0           0           16            .061751      NA          .002117           2.021944            2.021939           2.080000             4             0
2.24          265                1                  0    1        32        22        1         0         5         10000     10000     20             50          1           0           16            .141296      .000404     .001344           2.017719            2.017714           2.160000             4             0
2.28          262                1                  0    1        32        22        1         0         5         10000     10000     30             50          0           0           16            .091377      NA          .002147           3.021867            3.021862           3.110000             4             0
2.14          265                1                  0    1        32        22        1         0         5         10000     10000     30             50          1           0           16            .215926      .000426     .001303           3.048168            3.048164           3.260000             4             0
2.08          262                1                  0    1        32        22        1         0         5         10000     10000     30             50          0           0           16            .090709      NA          .002409           3.021825            3.021820           3.110000             4             0
2.17          265                1                  0    1        32        22        1         0         5         10000     10000     30             50          1           0           16            .215815      .000392     .001493           3.017898            3.017893           3.230000             4             0
2.19          262                1                  0    1        32        22        1         0         5         10000     10000     30             50          0           0           16            .096548      NA          .002601           3.021658            3.021653           3.120000             4             0
2.15          263                1                  0    1        32        22        1         0         5         10000     10000     30             50          1           0           16            .215520      .000506     .001494           3.047756            3.047751           3.260000             4             0
2.49          262                1                  0    1        32        22        1         0         5         10000     10000     30             50          0           0           16            .092962      NA          .001649           3.021889            3.021885           3.110000             4             0
2.10          264                1                  0    1        32        22        1         0         5         10000     10000     30             50          1           0           16            .217115      .000402     .001467           3.049144            3.049141           3.270000             4             0
2.26          264                1                  0    1        32        22        1         0         5         10000     10000     30             50          0           0           16            .104735      NA          .002006           3.021546            3.021542           3.120000             4             0
2.18          265                1                  0    1        32        22        1         0         5         10000     10000     30             50          1           0           16            .217049      .000503     .001555           3.050794            3.050788           3.270000             4             0
2.05          261                1                  0    1        32        22        1         0         5         10000     10000     40             50          0           0           16            .123835      NA          .002091           4.021825            4.021820           4.150000             4             0
2.27          265                1                  0    1        32        22        1         0         5         10000     10000     40             50          1           0           16            .282852      .000710     .001351           4.017965            4.017961           4.300000             4             0
2.33          260                1                  0    1        32        22        1         0         5         10000     10000     40             50          0           0           16            .122977      NA          .002280           4.021762            4.021754           4.140000             4             0
2.11          265                1                  0    1        32        22        1         0         5         10000     10000     40             50          1           0           16            .284127      .000385     .001609           4.059191            4.059186           4.340000             4             0
2.22          261                1                  0    1        32        22        1         0         5         10000     10000     40             50          0           0           16            .123681      NA          .001993           4.021549            4.021543           4.140000             4             0
2.14          263                1                  0    1        32        22        1         0         5         10000     10000     40             50          1           0           16            .282646      .000433     .001364           4.058060            4.058058           4.340000             4             0
2.30          260                1                  0    1        32        22        1         0         5         10000     10000     40             50          0           0           16            .121209      NA          .002259           4.021785            4.021777           4.140000             4             0
2.10          265                1                  0    1        32        22        1         0         5         10000     10000     40             50          1           0           16            .287431      .000322     .001261           4.057824            4.057821           4.340000             4             0
2.08          261                1                  0    1        32        22        1         0         5         10000     10000     40             50          0           0           16            .132528      NA          .002021           4.021740            4.021736           4.150000             4             0
2.13          263                1                  0    1        32        22        1         0         5         10000     10000     40             50          1           0           16            .291594      .000345     .001673           4.058097            4.058091           4.350000             4             0
2.03          262                1                  0    1        32        22        1         0         5         10000     10000     50             50          0           0           16            .154185      NA          .001786           5.020997            5.020992           5.170000             4             0
2.23          263                1                  0    1        32        22        1         0         5         10000     10000     50             50          1           0           16            .357947      .000369     .001599           5.070250            5.070245           5.430000             4             0
2.21          262                1                  0    1        32        22        1         0         5         10000     10000     50             50          0           0           16            .154921      NA          .001888           5.021782            5.021775           5.170000             4             0
2.28          265                1                  0    1        32        22        1         0         5         10000     10000     50             50          1           0           16            .352980      .000464     .001345           5.070469            5.070466           5.420000             4             0
2.18          262                1                  0    1        32        22        1         0         5         10000     10000     50             50          0           0           16            .151430      NA          .002297           5.021646            5.021638           5.170000             4             0
2.31          265                1                  0    1        32        22        1         0         5         10000     10000     50             50          1           0           16            .358585      .000345     .001019           5.068010            5.068006           5.430000             4             0
2.33          262                1                  0    1        32        22        1         0         5         10000     10000     50             50          0           0           16            .149684      NA          .002026           5.022285            5.022281           5.170000             4             0
2.33          263                1                  0    1        32        22        1         0         5         10000     10000     50             50          1           0           16            .358384      .000403     .001333           5.068700            5.068696           5.430000             4             0
2.21          261                1                  0    1        32        22        1         0         5         10000     10000     50             50          0           0           16            .145452      NA          .002215           5.026280            5.026276           5.170000             4             0
2.16          264                1                  0    1        32        22        1         0         5         10000     10000     50             50          1           0           16            .352482      .000418     .001466           5.020538            5.020532           5.370000             4             0
2.36          260                1                  0    1        32        22        1         0         5         10000     10000     60             50          0           0           16            .178427      NA          .002569           6.023555            6.023550           6.200000             4             0
2.27          264                1                  0    1        32        22        1         0         5         10000     10000     60             50          1           0           16            .424792      .000427     .001568           6.017977            6.017973           6.440000             4             0
2.28          261                1                  0    1        32        22        1         0         5         10000     10000     60             50          0           0           16            .185586      NA          .002017           6.021357            6.021353           6.200000             4             0
2.30          264                1                  0    1        32        22        1         0         5         10000     10000     60             50          1           0           16            .428401      .000320     .001534           6.021815            6.021810           6.450000             4             0
2.24          261                1                  0    1        32        22        1         0         5         10000     10000     60             50          0           0           16            .184037      NA          .002205           6.022131            6.022126           6.200000             4             0
2.14          264                1                  0    1        32        22        1         0         5         10000     10000     60             50          1           0           16            .423867      .000400     .001317           6.077600            6.077597           6.500000             4             0
2.26          260                1                  0    1        32        22        1         0         5         10000     10000     60             50          0           0           16            .177997      NA          .002197           6.023907            6.023902           6.200000             4             0
2.33          264                1                  0    1        32        22        1         0         5         10000     10000     60             50          1           0           16            .425371      .000412     .001191           6.077635            6.077630           6.500000             4             0
2.20          261                1                  0    1        32        22        1         0         5         10000     10000     60             50          0           0           16            .183555      NA          .001855           6.022216            6.022211           6.200000             4             0
2.32          265                1                  0    1        32        22        1         0         5         10000     10000     60             50          1           0           16            .438278      .000431     .001326           6.077690            6.077685           6.520000             4             0
2.34          267                1                  0    1        32        22        1         0         11        10000     10000     10             50          0           0           16            .031187      NA          .032329           1.067303            1.067298           1.100000             4             3
2.25          267                1                  0    1        32        22        1         0         11        10000     10000     10             50          1           0           16            .081023      .006699     .028344           1.026022            1.026017           1.110000             4             3
2.19          266                1                  0    1        32        22        1         0         11        10000     10000     10             50          0           0           16            .046491      NA          .029916           1.065471            1.065467           1.110000             4             3
2.24          267                1                  0    1        32        22        1         0         11        10000     10000     10             50          1           0           16            .078450      .008923     .028737           1.026550            1.026545           1.110000             4             3
2.15          267                1                  0    1        32        22        1         0         11        10000     10000     10             50          0           0           16            .033834      NA          .028564           1.066912            1.066907           1.100000             4             2
2.65          268                1                  0    1        32        22        1         0         11        10000     10000     10             50          1           0           16            .073471      .013744     .028099           1.032604            1.032599           1.120000             4             3
2.22          265                1                  0    1        32        22        1         0         11        10000     10000     10             50          0           0           16            .031338      NA          .031300           1.067485            1.067480           1.100000             4             3
2.24          269                1                  0    1        32        22        1         0         11        10000     10000     10             50          1           0           16            .060728      .011736     .029442           1.041832            1.041827           1.110000             4             3
2.19          266                1                  0    1        32        22        1         0         11        10000     10000     10             50          0           0           16            .032612      NA          .031177           1.066422            1.066417           1.100000             4             3
2.22          268                1                  0    1        32        22        1         0         11        10000     10000     10             50          1           0           16            .089059      .000658     .027241           1.031074            1.031068           1.120000             4             3
2.06          266                1                  0    1        32        22        1         0         11        10000     10000     20             50          0           0           16            .058643      NA          .031552           2.090999            2.090991           2.150000             4             1
2.46          269                1                  0    1        32        22        1         0         11        10000     10000     20             50          1           0           16            .122425      .020217     .029345           2.060961            2.060955           2.200000             4             1
2.18          265                1                  0    1        32        22        1         0         11        10000     10000     20             50          0           0           16            .062149      NA          .032426           2.088669            2.088664           2.150000             4             1
2.23          268                1                  0    1        32        22        1         0         11        10000     10000     20             50          1           0           16            .148582      .019224     .029444           2.036410            2.036406           2.200000             4             1
2.35          266                1                  0    1        32        22        1         0         11        10000     10000     20             50          0           0           16            .064111      NA          .029901           2.087235            2.087229           2.150000             4             1
2.43          268                1                  0    1        32        22        1         0         11        10000     10000     20             50          1           0           16            .144527      .023401     .029614           2.040056            2.040050           2.210000             4             1
2.32          266                1                  0    1        32        22        1         0         11        10000     10000     20             50          0           0           16            .063325      NA          .031034           2.087823            2.087818           2.150000             4             1
2.24          269                1                  0    1        32        22        1         0         11        10000     10000     20             50          1           0           16            .119351      .023166     .028899           2.060959            2.060956           2.200000             4             1
2.38          266                1                  0    1        32        22        1         0         11        10000     10000     20             50          0           0           16            .073521      NA          .030354           2.087488            2.087481           2.160000             4             1
2.49          268                1                  0    1        32        22        1         0         11        10000     10000     20             50          1           0           16            .125413      .017197     .028711           2.060428            2.060422           2.200000             4             1
2.33          267                1                  0    1        32        22        1         0         11        10000     10000     30             50          0           0           16            .090147      NA          .031338           3.108616            3.108611           3.200000             4             1
2.44          268                1                  0    1        32        22        1         0         11        10000     10000     30             50          1           0           16            .187842      .024591     .029344           3.081743            3.081738           3.290000             4             1
2.42          266                1                  0    1        32        22        1         0         11        10000     10000     30             50          0           0           16            .089158      NA          .032788           3.109612            3.109607           3.200000             4             1
2.43          268                1                  0    1        32        22        1         0         11        10000     10000     30             50          1           0           16            .210720      .037482     .029332           3.052034            3.052029           3.300000             4             1
2.20          266                1                  0    1        32        22        1         0         11        10000     10000     30             50          0           0           16            .092044      NA          .031100           3.107034            3.107029           3.200000             4             1
