comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    2        256       2         1         0         10        100000    100000    10000000    0           3           1             .001047      NA          .046405           .058158             .058158            .067500              2140          3615
0.02          3                  1                  0    2        256       2         1         0         10        100000    1000000   10000000    0           3           1             .000984      NA          .048739           .060139             .060138            .066250              2140          3675
0.02          3                  1                  0    2        256       2         1         0         10        1000000   100000    10000000    0           3           1             .000979      NA          .044854           .059072             .059071            .065416              2139          3421
0.01          3                  1                  0    2        256       2         1         0         10        1000000   1000000   10000000    0           3           1             .001064      NA          .047530           .063543             .063542            .070625              2142          3280
0.02          3                  1                  0    2        256       2         1         0         11        100000    100000    10000000    0           3           1             .000700      NA          .040006           .056699             .056699            .067291              2446          3012
0.02          3                  1                  0    2        256       2         1         0         11        100000    1000000   10000000    0           3           1             .000810      NA          .039384           .057589             .057588            .069166              2445          2808
0.02          3                  1                  0    2        256       2         1         0         11        1000000   100000    10000000    0           3           1             .000708      NA          .040024           .059041             .059041            .073958              2445          2662
0.02          3                  1                  0    2        256       2         1         0         11        1000000   1000000   10000000    0           3           1             .000813      NA          .039623           .058701             .058701            .068333              2444          2823
0.02          3                  1                  0    2        256       2         1         0         12        100000    100000    10000000    0           3           1             .000916      NA          .050984           .061555             .061554            .069791              2140          3711
0.02          3                  1                  0    2        256       2         1         0         12        100000    1000000   10000000    0           3           1             .000843      NA          .052491           .065142             .065141            .072083              2140          3596
0.02          3                  1                  0    2        256       2         1         0         12        1000000   100000    10000000    0           3           1             .001015      NA          .048515           .062166             .062165            .070625              2140          3397
0.02          3                  1                  0    2        256       2         1         0         12        1000000   1000000   10000000    0           3           1             .001046      NA          .050190           .068450             .068450            .075833              2141          3222
