comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.36          230                1                  0    40       256       2         1         0         2         10000     10000     20000            100000      0           0           1             .000299      NA          .000225           .000980             .001216            .001250              15            764
1.38          229                1                  0    40       256       2         1         0         2         10000     10000     15000            100000      0           0           1             .000372      NA          .000246           .001128             .001372            .001750              15            645
1.33          230                1                  0    40       256       2         1         0         2         10000     10000     10000            100000      0           0           1             .000329      NA          .000261           .001691             .002321            .002750              15            451
1.38          229                1                  0    40       256       2         1         0         2         10000     10000     5000             100000      0           0           1             .000481      NA          .000236           .003042             .004924            .005250              17            222
1.36          230                1                  0    40       256       2         1         0         2         10000     10000     1000             100000      0           0           1             .000335      NA          .000242           .017897             .025427            .025750              17            46
1.34          230                1                  0    40       256       2         1         0         2         10000     10000     500              100000      0           0           1             .000476      NA          .000221           .032810             .051171            .051500              15            22
1.37          229                1                  0    40       256       2         1         0         2         10000     10000     100              100000      0           0           1             .000336      NA          .000178           .104244             .219440            .219750              17            4
1.39          230                1                  0    40       256       2         1         0         3         10000     10000     20000            100000      0           0           1             .000132      NA          .000177           .000951             .001227            .001250              9             600
1.36          230                1                  0    40       256       2         1         0         3         10000     10000     15000            100000      0           0           1             .000208      NA          .000179           .000853             .001107            .001250              9             638
1.39          230                1                  0    40       256       2         1         0         3         10000     10000     10000            100000      0           0           1             .000291      NA          .000239           .000975             .001148            .001500              9             732
1.40          229                1                  0    40       256       2         1         0         3         10000     10000     5000             100000      0           0           1             .000330      NA          .000200           .000941             .001139            .001500              9             634
1.37          230                1                  0    40       256       2         1         0         3         10000     10000     1000             100000      0           0           1             .000137      NA          .000174           .000914             .001106            .001250              9             616
1.37          230                1                  0    40       256       2         1         0         3         10000     10000     500              100000      0           0           1             .000178      NA          .000178           .000906             .001148            .001250              9             633
1.37          230                1                  0    40       256       2         1         0         3         10000     10000     100              100000      0           0           1             .000385      NA          .000185           .000924             .001218            .001500              9             560
1.39          229                1                  0    40       256       2         1         0         5         10000     10000     20000            100000      0           0           1             .000203      NA          .000212           .000906             .001125            .001250              12            721
1.39          230                1                  0    40       256       2         1         0         5         10000     10000     15000            100000      0           0           1             .000173      NA          .000196           .000855             .001021            .001250              12            732
1.36          229                1                  0    40       256       2         1         0         5         10000     10000     10000            100000      0           0           1             .000249      NA          .000233           .000910             .001112            .001250              12            809
1.40          230                1                  0    40       256       2         1         0         5         10000     10000     5000             100000      0           0           1             .000294      NA          .000220           .000959             .001192            .001500              12            679
1.39          230                1                  0    40       256       2         1         0         5         10000     10000     1000             100000      0           0           1             .000277      NA          .000214           .000992             .001278            .001500              12            602
1.35          230                1                  0    40       256       2         1         0         5         10000     10000     500              100000      0           0           1             .000142      NA          .000205           .000887             .001085            .001250              12            743
1.38          229                1                  0    40       256       2         1         0         5         10000     10000     100              100000      0           0           1             .000228      NA          .000211           .000887             .001136            .001250              12            750
