comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.95          254                1                  0    45       256       2         1         0         8         1000      1000      10000            10000000    0           0           1             .001822      NA          .036856           .251782             .298318            .301333              1838          582
1.96          254                1                  0    45       256       2         1         0         8         1000      1000      1000             10000000    0           0           1             .001683      NA          .036999           2.432498            2.583859           2.587111             1837          67
1.93          253                1                  0    45       256       2         1         0         8         1000      10000     10000            10000000    0           0           1             .001728      NA          .035621           .222411             .272042            .274666              1837          617
1.95          254                1                  0    45       256       2         1         0         8         1000      10000     1000             10000000    0           0           1             .001546      NA          .036006           2.443433            2.582583           2.584888             1837          65
1.92          254                1                  0    45       256       2         1         0         8         1000      100000    10000            10000000    0           0           1             .001680      NA          .036306           .228016             .276477            .278888              1837          619
1.91          254                1                  0    45       256       2         1         0         8         1000      100000    1000             10000000    0           0           1             .001704      NA          .036047           2.428044            2.583406           2.585777             1837          65
1.93          254                1                  0    45       256       2         1         0         8         1000      1000000   10000            10000000    0           0           1             .001592      NA          .035666           .243934             .277745            .280222              1837          610
1.92          253                1                  0    45       256       2         1         0         8         1000      1000000   1000             10000000    0           0           1             .001540      NA          .035574           2.475671            2.583036           2.585555             1837          64
1.95          257                1                  0    45       256       2         1         0         8         10000     1000      10000            10000000    0           0           1             .001562      NA          .034297           .227097             .273199            .275777              1841          593
1.92          253                1                  0    45       256       2         1         0         8         10000     1000      1000             10000000    0           0           1             .001656      NA          .035231           2.469564            2.584261           2.587333             1841          64
1.95          254                1                  0    45       256       2         1         0         8         10000     10000     10000            10000000    0           0           1             .001637      NA          .034170           .232587             .273424            .276222              1841          591
1.94          253                1                  0    45       256       2         1         0         8         10000     10000     1000             10000000    0           0           1             .001562      NA          .034501           2.472434            2.583488           2.585555             1841          63
1.94          252                1                  0    45       256       2         1         0         8         10000     100000    10000            10000000    0           0           1             .001489      NA          .033247           .221549             .272844            .275333              1841          575
1.93          253                1                  0    45       256       2         1         0         8         10000     100000    1000             10000000    0           0           1             .001552      NA          .031987           2.314504            2.524283           9.333333             1841          16
