comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     1000        1           3           2             .000518      .000243     .000163           .000257             .000395            .000833              4             1414
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     1000        1           3           2             .000411      .000248     .000184           .000252             .000432            .000833              4             1604
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     1000        1           3           2             .000397      .000169     .000177           .000251             .000399            .000833              4             1792
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     1000        1           3           2             .000446      .000175     .000161           .000241             .000386            .000833              5             1560
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     1000        1           3           2             .000344      .000245     .000178           .000226             .000372            .000833              5             1656
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     4000        1           3           2             .001933      .001951     .001219           .001796             .002093            .003958              4             2022
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     4000        1           3           2             .001810      .002199     .001331           .001738             .002251            .003958              4             2232
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     4000        1           3           2             .001732      .001934     .001296           .001809             .002179            .003958              4             2136
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     4000        1           3           2             .001942      .001805     .001292           .001777             .002126            .003958              4             2118
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     4000        1           3           2             .002251      .002045     .001228           .001785             .001997            .003958              5             1998
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     8000        1           3           2             .005965      .005547     .004280           .006715             .008006            .012916              5             1942
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     8000        1           3           2             .005454      .005241     .004464           .006824             .007626            .012708              8             2159
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     8000        1           3           2             .005655      .005506     .004577           .006813             .007722            .012708              5             2148
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     8000        1           3           2             .005977      .005774     .004526           .006646             .007782            .012500              4             2187
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     8000        1           3           2             .005781      .005872     .004547           .006685             .007746            .012708              5             2166
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     12000       1           3           2             .010658      .010381     .009757           .015386             .016840            .026250              5             2189
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     12000       1           3           2             .010063      .010471     .010159           .015244             .017257            .026041              5             2284
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     12000       1           3           2             .009789      .011201     .009899           .015078             .017059            .025833              7             2232
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     12000       1           3           2             .010746      .010748     .009773           .015617             .017579            .026666              5             2118
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     12000       1           3           2             .009740      .011280     .009820           .015163             .016812            .027291              5             2174
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     16000       1           3           2             .017535      .017887     .018576           .027767             .030665            .046875              6             2288
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     16000       1           3           2             .017331      .017668     .017942           .027961             .030758            .045625              6             2306
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     16000       1           3           2             .017762      .019274     .017694           .027476             .031128            .047708              6             2151
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     16000       1           3           2             .016467      .017353     .018155           .027592             .030820            .046458              6             2263
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     16000       1           3           2             .017365      .018792     .018330           .027831             .030774            .046041              6             2306
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     20000       1           3           2             .025889      .027313     .028408           .044415             .047668            .073333              9             2235
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     20000       1           3           2             .025766      .025832     .027923           .045288             .050106            .073125              9             2186
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     20000       1           3           2             .026741      .026582     .027912           .044024             .048948            .071041              7             2257
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     20000       1           3           2             .025383      .027370     .027893           .043374             .047259            .073333              7             2197
0.02          3                  1                  0    2        256       14        1         0         12        10000     10000     20000       1           3           2             .026165      .028767     .029247           .044450             .049178            .072291              7             2325
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     1000        1           3           2             .000474      .000333     .000212           .000321             .000484            .001250              6             1470
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     1000        1           3           2             .000486      .000454     .000224           .000327             .000488            .001041              4             1510
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     1000        1           3           2             .000508      .000423     .000220           .000346             .000537            .001041              4             1457
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     1000        1           3           2             .000482      .000395     .000228           .000308             .000453            .001250              5             1565
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     1000        1           3           2             .000436      .000421     .000217           .000321             .000431            .001041              4             1544
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     4000        1           3           2             .000351      .003116     .001728           .002636             .003084            .006250              6             1866
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     4000        1           3           2             .000442      .003332     .001831           .002742             .003085            .006250              4             1926
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     4000        1           3           2             .000344      .003167     .001784           .002704             .003075            .006250              4             1901
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     4000        1           3           2             .000350      .003387     .001737           .002592             .003019            .006041              6             1944
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     4000        1           3           2             .000428      .002987     .001795           .002729             .003327            .006041              4             1973
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     8000        1           3           2             .000466      .009862     .006862           .010538             .012367            .020000              5             2109
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     8000        1           3           2             .000415      .009198     .006802           .010682             .012390            .020208              5             2076
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     8000        1           3           2             .000410      .009695     .007109           .010580             .011916            .020000              5             2173
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     8000        1           3           2             .000440      .009052     .007192           .010355             .012053            .020208              7             2169
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     8000        1           3           2             .000349      .009276     .007139           .010655             .012041            .019583              8             2211
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     12000       1           3           2             .000354      .023840     .015302           .023779             .026693            .045000              5             2057
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     12000       1           3           2             .000256      .019954     .015878           .023949             .027611            .042708              7             2253
0.02          3                  1                  0    2        256       14        1         0         8         10000     10000     12000       1           3           2             .000354      .020321     .015460           .024065             .026403            .042916              7             2142
