comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.40;228;1;0;1;128;0;1;0;1;0;0;4096;0;0;0.001961;NA;0.045011;0.044966;0.044965;0.06;35;94
1.43;230;1;0;1;128;0;1;0;1;0;0;40960;0;0;0.007423;NA;0.201988;0.188379;0.188378;0.28;321;101
1.44;230;1;0;1;128;0;1;0;2;0;0;4096;0;0;0.002013;NA;0.040329;0.040458;0.040457;0.06;35;90
1.41;229;1;0;1;128;0;1;0;2;0;0;40960;0;0;0.007987;NA;0.180025;0.179725;0.179724;0.27;322;97
1.43;229;1;0;1;128;0;1;0;3;0;0;4096;0;0;0.000487;NA;0.033689;0.047298;0.047297;0.07;23;67
1.41;228;1;0;1;128;0;1;0;3;0;0;40960;0;0;0.001804;NA;0.132156;0.193295;0.193294;0.28;203;73
1.41;228;1;0;1;128;0;1;0;4;0;0;4096;0;0;0.000512;NA;0.033136;0.044110;0.044109;0.06;23;75
1.39;229;1;0;1;128;0;1;0;4;0;0;40960;0;0;0.001881;NA;0.127957;0.180877;0.180876;0.27;202;76
1.42;229;1;0;1;128;0;1;0;5;0;0;4096;0;0;0.000191;NA;0.015669;0.035647;0.035646;0.06;27;36
1.43;228;1;0;1;128;0;1;0;5;0;0;40960;0;0;0.001801;NA;0.138393;0.200405;0.200404;0.28;243;77
1.37;228;1;0;1;128;0;1;0;6;0;0;4096;0;0;0.000255;NA;0.010821;0.011319;0.011318;0.03;19;81
1.40;228;1;0;1;128;0;1;0;6;0;0;40960;0;0;0.000923;NA;0.058339;0.050147;0.050145;0.14;163;94
1.49;242;1;1;1;128;0;1;0;1;0;0;4096;0;0;0.001938;NA;0.060135;0.049532;0.049531;0.08;39;112
1.49;242;1;1;1;128;0;1;0;1;0;0;40960;0;0;0.007364;NA;0.364717;0.238993;0.238992;0.33;324;137
1.51;242;1;1;1;128;0;1;0;2;0;0;4096;0;0;0.000718;NA;0.036463;0.033753;0.033752;0.06;39;95
1.49;241;1;1;1;128;0;1;0;2;0;0;40960;0;0;0.007046;NA;0.335153;0.258965;0.258965;0.35;326;114
1.50;240;1;1;1;128;0;1;0;3;0;0;4096;0;0;0.000472;NA;0.041946;0.047399;0.047397;0.08;27;85
1.50;242;1;1;1;128;0;1;0;3;0;0;40960;0;0;0.001801;NA;0.202343;0.268006;0.268005;0.36;206;72
1.47;239;1;1;1;128;0;1;0;4;0;0;4096;0;0;0.000518;NA;0.039919;0.049996;0.049995;0.08;27;83
1.48;241;1;1;1;128;0;1;0;4;0;0;40960;0;0;0.001751;NA;0.200263;0.259351;0.259350;0.35;206;83
1.47;241;1;1;1;128;0;1;0;5;0;0;4096;0;0;0.000469;NA;0.046013;0.052550;0.052549;0.08;31;95
1.49;240;1;1;1;128;0;1;0;5;0;0;40960;0;0;0.001801;NA;0.207850;0.253087;0.253086;0.35;246;84
1.46;239;1;1;1;128;0;1;0;6;0;0;4096;0;0;0.000280;NA;0.014741;0.012002;0.012001;0.03;23;110
1.44;239;1;1;1;128;0;1;0;6;0;0;40960;0;0;0.000924;NA;0.123641;0.100796;0.100795;0.19;167;109
