comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;NA;0;6;256;75;1;0;5;10000;10000;1;0;1;2;;NA;;;;0;3;171
0.02;3;NA;0;6;256;75;1;0;5;10000;10000;2;0;1;2;;NA;;;;0;3;166
0.02;3;NA;0;6;256;75;1;1;5;10000;10000;1;0;1;2;;NA;;;;0;3;200
0.01;3;NA;0;6;256;75;1;1;5;10000;10000;2;0;1;2;;NA;;;;0;3;225
0.02;3;NA;0;6;256;75;1;0;5;10000;10000;1;0;1;2;;NA;;;;0;3;166
0.01;3;NA;0;6;256;75;1;0;5;10000;10000;2;0;1;2;;NA;;;;0;3;180
0.02;3;NA;0;6;256;75;1;1;5;10000;10000;1;0;1;2;;NA;;;;0;3;183
0.01;3;NA;0;6;256;75;1;1;5;10000;10000;2;0;1;2;;NA;;;;0;3;180
0.01;3;1;0;6;256;76;1;0;5;10000;10000;1;0;1;2;.011810;NA;.377156;1.523638;1.560418;1.569166;6532;880
0.01;3;1;0;6;256;76;1;0;5;10000;10000;2;0;1;2;.049047;NA;.714946;3.019593;3.104562;3.119444;11568;838
0.03;3;1;0;6;256;76;1;1;5;10000;10000;1;0;1;2;.008659;NA;.340486;1.331548;1.391630;1.398055;6065;891
0.01;3;1;0;6;256;76;1;1;5;10000;10000;2;0;1;2;.015523;NA;.640979;2.704878;2.811439;2.825000;10736;829
0.01;3;1;0;6;256;77;1;0;5;10000;10000;1;0;1;2;.018692;NA;.616484;2.181798;2.232395;2.246111;9298;1004
0.01;3;1;0;6;256;77;1;0;5;10000;10000;2;0;1;2;.028566;NA;1.159487;4.360743;4.454318;4.481388;16509;945
0.01;3;1;0;6;256;77;1;1;5;10000;10000;1;0;1;2;.011607;NA;.562844;1.897713;1.940186;1.949722;8722;1054
0.01;3;1;0;6;256;77;1;1;5;10000;10000;2;0;1;2;.020621;NA;1.062029;3.905528;3.963814;3.981666;15386;973
0.02;3;1;0;6;256;78;1;0;5;10000;10000;1;0;1;2;.019041;NA;.875469;3.061243;3.117618;3.133333;13270;1021
0.02;3;1;0;6;256;78;1;0;5;10000;10000;2;0;1;2;.035146;NA;1.130980;4.289598;6.271385;27.777777;23087;66
