comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.05          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .028405      NA          .022890           1.022410            1.022404           1.050000             4             2
2.16          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .026537      NA          .022919           1.023808            1.023801           1.050000             4             2
2.09          260                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .030888      NA          .022470           1.019282            1.019278           1.050000             4             2
2.27          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .036177      NA          .023753           1.018254            1.018249           1.050000             4             2
2.25          261                1                  0    1        32        22        1         0         2         10000     10000     10             50          0           0           16            .034643      NA          .022609           1.002986            1.002981           1.040000             4             2
2.32          260                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .068351      NA          .023134           2.020821            2.020816           2.090000             4             1
2.06          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .063970      NA          .023225           2.019289            2.019281           2.080000             4             1
2.27          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .057203      NA          .023663           2.023251            2.023246           2.080000             4             1
2.10          262                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .072668      NA          .023535           2.018860            2.018856           2.090000             4             1
2.24          261                1                  0    1        32        22        1         0         2         10000     10000     20             50          0           0           16            .064121      NA          .023777           2.019809            2.019803           2.080000             4             1
2.09          260                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .089198      NA          .022998           3.020783            3.020778           3.110000             4             0
2.25          261                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .089981      NA          .023889           3.021865            3.021860           3.110000             4             0
2.06          263                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .103198      NA          .023439           3.019908            3.019904           3.120000             4             0
2.13          263                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .088242      NA          .023712           3.022177            3.022172           3.110000             4             0
2.29          261                1                  0    1        32        22        1         0         2         10000     10000     30             50          0           0           16            .095978      NA          .022443           3.016448            3.016444           3.110000             4             0
2.25          260                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .123899      NA          .023792           4.019832            4.019827           4.140000             4             0
2.20          260                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .126742      NA          .022811           4.018957            4.018950           4.140000             4             0
2.39          261                1                  0    1        32        22        1         0         2         10000     10000     40             50          0           0           16            .128193      NA          .023678           4.019729            4.019724           4.150000             4             0
