comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.01          267                1                  0    20       256       2         1         0         8         10000     10000     10000000    0           0           2             .002562      NA          .072780           .142834             .175549            .178000              1535          840
2.00          267                1                  0    20       256       2         1         0         9         10000     10000     10000000    0           0           2             .006435      NA          .160626           .115300             .122343            .129500              2813          2539
2.00          265                1                  0    20       256       2         1         0         10        10000     10000     10000000    0           0           2             .003700      NA          .080588           .111393             .128065            .132500              1124          1248
1.99          267                1                  0    20       256       2         1         0         11        10000     10000     10000000    0           0           2             .003682      NA          .093685           .213893             .263961            .268000              914           713
2.01          267                1                  0    20       256       2         1         0         12        10000     10000     10000000    0           0           2             .002933      NA          .075514           .113880             .126963            .129500              875           1196
1.96          267                1                  0    20       256       2         1         0         8         10000     10000     10000000    0           0           2             .003501      NA          .073570           .134419             .167165            .170000              1533          888
1.99          266                1                  0    20       256       2         1         0         9         10000     10000     10000000    0           0           2             .006807      NA          .159819           .114258             .123492            .130500              2655          2497
1.99          265                1                  0    20       256       2         1         0         10        10000     10000     10000000    0           0           2             .003106      NA          .080023           .113040             .124188            .128000              1132          1289
2.02          266                1                  0    20       256       2         1         0         11        10000     10000     10000000    0           0           2             .003164      NA          .087475           .186001             .251750            .254500              901           704
2.01          267                1                  0    20       256       2         1         0         12        10000     10000     10000000    0           0           2             .003418      NA          .076145           .113031             .126150            .129000              867           1213
1.97          266                1                  0    20       256       2         1         0         8         10000     10000     10000000    0           0           2             .003193      NA          .071355           .138164             .171065            .173500              1533          845
2.00          267                1                  0    20       256       2         1         0         9         10000     10000     10000000    0           0           2             .006942      NA          .160487           .115063             .127116            .134000              2725          2459
1.97          267                1                  0    20       256       2         1         0         10        10000     10000     10000000    0           0           2             .003207      NA          .077539           .106409             .126368            .129000              1116          1248
2.00          267                1                  0    20       256       2         1         0         11        10000     10000     10000000    0           0           2             .003857      NA          .088413           .184152             .246267            .250000              904           724
1.94          266                1                  0    20       256       2         1         0         12        10000     10000     10000000    0           0           2             .003139      NA          .071802           .111740             .126131            .129000              899           1146
2.01          266                1                  0    21       256       2         1         0         8         10000     10000     10000000    0           0           2             .002584      NA          .078170           .159739             .185786            .188095              1533          891
2.02          267                1                  0    21       256       2         1         0         9         10000     10000     10000000    0           0           2             .006247      NA          .158036           .113934             .120045            .127142              2934          2667
2.00          266                1                  0    21       256       2         1         0         10        10000     10000     10000000    0           0           2             .003191      NA          .079856           .111238             .125176            .128095              1119          1353
1.99          266                1                  0    21       256       2         1         0         11        10000     10000     10000000    0           0           2             .003483      NA          .092664           .232094             .278190            .281428              893           706
2.01          266                1                  0    21       256       2         1         0         12        10000     10000     10000000    0           0           2             .003441      NA          .071950           .108648             .125226            .129523              898           1204
2.01          267                1                  0    21       256       2         1         0         8         10000     10000     10000000    0           0           2             .003483      NA          .071482           .126745             .162138            .164761              1533          933
1.97          267                1                  0    21       256       2         1         0         9         10000     10000     10000000    0           0           2             .006383      NA          .157607           .113331             .122957            .130000              2824          2615
2.02          266                1                  0    21       256       2         1         0         10        10000     10000     10000000    0           0           2             .003300      NA          .080941           .113179             .122589            .126190              1109          1388
2.02          266                1                  0    21       256       2         1         0         11        10000     10000     10000000    0           0           2             .003316      NA          .097269           .241815             .279052            .281904              888           739
1.97          267                1                  0    21       256       2         1         0         12        10000     10000     10000000    0           0           2             .003079      NA          .074310           .112724             .125954            .129047              931           1239
2.01          267                1                  0    21       256       2         1         0         8         10000     10000     10000000    0           0           2             .002458      NA          .076019           .147347             .174142            .176666              1533          927
2.02          266                1                  0    21       256       2         1         0         9         10000     10000     10000000    0           0           2             .006326      NA          .154564           .113926             .121787            .128571              2798          2594
2.00          266                1                  0    21       256       2         1         0         10        10000     10000     10000000    0           0           2             .003062      NA          .079854           .112869             .121946            .125714              1101          1376
2.00          267                1                  0    21       256       2         1         0         11        10000     10000     10000000    0           0           2             .003316      NA          .094464           .230073             .281060            .283809              898           714
1.98          266                1                  0    21       256       2         1         0         12        10000     10000     10000000    0           0           2             .003696      NA          .070374           .112663             .125669            .128095              880           1181
1.98          267                1                  0    22       256       2         1         0         8         10000     10000     10000000    0           0           2             .003257      NA          .070169           .140585             .171048            .173636              1533          910
1.97          268                1                  0    22       256       2         1         0         9         10000     10000     10000000    0           0           2             .005777      NA          .151041           .115578             .122631            .129545              2656          2620
2.01          266                1                  0    22       256       2         1         0         10        10000     10000     10000000    0           0           2             .003057      NA          .076675           .111995             .123204            .126363              1125          1375
1.94          266                1                  0    22       256       2         1         0         11        10000     10000     10000000    0           0           2             .002852      NA          .092084           .228827             .269381            .272272              902           761
1.98          267                1                  0    22       256       2         1         0         12        10000     10000     10000000    0           0           2             .002360      NA          .064574           .108212             .124923            .126818              893           1154
2.00          267                1                  0    22       256       2         1         0         8         10000     10000     10000000    0           0           2             .002925      NA          .067447           .129388             .163642            .165909              1533          917
2.00          266                1                  0    22       256       2         1         0         9         10000     10000     10000000    0           0           2             .005556      NA          .151689           .114729             .125940            .132727              2655          2563
2.00          267                1                  0    22       256       2         1         0         10        10000     10000     10000000    0           0           2             .003268      NA          .076276           .110427             .121880            .125454              1100          1375
1.99          267                1                  0    22       256       2         1         0         11        10000     10000     10000000    0           0           2             .002693      NA          .087018           .206168             .260950            .263181              901           743
2.01          267                1                  0    22       256       2         1         0         12        10000     10000     10000000    0           0           2             .002726      NA          .068657           .112572             .124665            .127727              859           1214
2.01          266                1                  0    22       256       2         1         0         8         10000     10000     10000000    0           0           2             .002475      NA          .069143           .138604             .171158            .174090              1533          897
2.00          266                1                  0    22       256       2         1         0         9         10000     10000     10000000    0           0           2             .005939      NA          .152865           .114865             .125130            .131818              2745          2616
1.96          266                1                  0    22       256       2         1         0         10        10000     10000     10000000    0           0           2             .003014      NA          .073459           .109540             .124172            .127272              1078          1307
1.99          266                1                  0    22       256       2         1         0         11        10000     10000     10000000    0           0           2             .003073      NA          .087145           .219782             .270619            .273636              902           716
1.98          267                1                  0    22       256       2         1         0         12        10000     10000     10000000    0           0           2             .003203      NA          .069811           .110912             .123689            .126818              891           1240
1.97          266                1                  0    23       256       2         1         0         8         10000     10000     10000000    0           0           2             .003162      NA          .070587           .137671             .163625            .166521              1533          998
2.01          266                1                  0    23       256       2         1         0         9         10000     10000     10000000    0           0           2             .005666      NA          .148907           .115221             .123183            .129565              2752          2708
