comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;2;256;2;1;0;7;1000;10000;10000000;0;3;1;.000682;NA;.034485;.039854;.039853;.050000;926;3921
0.02;3;1;0;2;256;2;1;0;7;1000;10000;30000000;0;3;1;.001690;NA;.109338;.121108;.121108;.150000;2771;3996
0.01;3;1;0;2;256;2;1;0;8;1000;10000;10000000;0;3;1;.000837;NA;.052381;.067364;.067364;.081875;2459;3371
0.02;3;1;0;2;256;2;1;0;8;1000;10000;30000000;0;3;1;.002490;NA;.158095;.206134;.206134;.248125;7372;3212
0.02;3;1;0;2;256;2;1;0;9;1000;10000;10000000;0;3;1;.002345;NA;.075821;.092554;.092554;.108125;2455;3664
0.02;3;1;0;2;256;2;1;0;9;1000;10000;30000000;0;3;1;.006166;NA;.232715;.288418;.288417;.329791;7358;3623
0.01;3;1;0;2;256;2;1;0;10;1000;10000;10000000;0;3;1;.001083;NA;.045042;.057799;.057798;.072916;2153;3398
0.02;3;1;0;2;256;2;1;0;10;1000;10000;30000000;0;3;1;.002333;NA;.134134;.185010;.185009;.224375;6455;3259
0.02;3;1;0;2;256;2;1;0;11;1000;10000;10000000;0;3;1;.000785;NA;.039970;.055455;.055455;.081458;2463;2482
0.02;3;1;0;2;256;2;1;0;11;1000;10000;30000000;0;3;1;.002268;NA;.121410;.171598;.171598;.216041;7383;2828
0.02;3;1;0;2;256;2;1;0;12;1000;10000;10000000;0;3;1;.000976;NA;.044271;.061636;.061635;.076666;2153;3012
0.02;3;1;0;2;256;2;1;0;12;1000;10000;30000000;0;3;1;.002182;NA;.140141;.180273;.180272;.214791;6455;3355
