comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.10;276;1;0;1;32;14;1;0;2;10000;10000;4000;30000;0;0;16;.005098;NA;1.569812;1.568484;1.568478;1.570000;4;99
2.13;276;1;0;1;32;14;1;0;2;10000;10000;4000;30000;0;0;16;.005905;NA;1.617413;1.616295;1.616288;1.620000;4;99
2.12;278;1;0;1;32;14;1;0;2;10000;10000;4000;30000;0;0;16;.005817;NA;1.593071;1.591771;1.591764;1.600000;4;99
2.10;276;1;0;1;32;14;1;0;2;10000;10000;4000;30000;0;0;16;.011191;NA;1.562147;1.561027;1.561021;1.570000;4;99
2.06;277;1;0;1;32;14;1;0;2;10000;10000;4000;30000;0;0;16;.005260;NA;1.605073;1.603720;1.603714;1.610000;4;99
2.12;276;1;0;1;32;14;1;0;2;10000;10000;2000;30000;0;0;16;.005224;NA;1.578579;1.577305;1.577299;1.580000;4;99
2.08;277;1;0;1;32;14;1;0;2;10000;10000;2000;30000;0;0;16;.005824;NA;1.615967;1.614733;1.614726;1.620000;4;99
2.06;277;1;0;1;32;14;1;0;2;10000;10000;2000;30000;0;0;16;.005883;NA;1.619403;1.617983;1.617978;1.620000;4;99
2.04;277;1;0;1;32;14;1;0;2;10000;10000;2000;30000;0;0;16;.005619;NA;1.593805;1.592684;1.592678;1.600000;4;99
2.08;277;1;0;1;32;14;1;0;2;10000;10000;2000;30000;0;0;16;.005743;NA;1.557015;1.555694;1.555690;1.560000;4;99
2.06;276;1;0;1;32;14;1;0;2;10000;10000;1000;30000;0;0;16;.005849;NA;1.605006;1.603544;1.603538;1.610000;4;99
2.07;277;1;0;1;32;14;1;0;2;10000;10000;1000;30000;0;0;16;.002922;NA;1.586077;1.584767;1.584763;1.590000;4;99
2.11;277;1;0;1;32;14;1;0;2;10000;10000;1000;30000;0;0;16;.011007;NA;1.564046;1.562681;1.562676;1.570000;4;99
2.09;276;1;0;1;32;14;1;0;2;10000;10000;1000;30000;0;0;16;.003504;NA;1.613391;1.611730;1.611722;1.610000;4;99
2.13;277;1;0;1;32;14;1;0;2;10000;10000;1000;30000;0;0;16;.004904;NA;1.562834;1.565910;1.565906;1.570000;4;99
2.06;277;1;0;1;32;14;1;0;2;10000;10000;500;30000;0;0;16;.011008;NA;1.564396;1.572722;1.572717;1.580000;4;98
2.12;277;1;0;1;32;14;1;0;2;10000;10000;500;30000;0;0;16;.005853;NA;1.611058;1.609905;1.609898;1.610000;4;99
2.12;276;1;0;1;32;14;1;0;2;10000;10000;500;30000;0;0;16;.010931;NA;1.584494;1.582837;1.582833;1.590000;4;99
2.12;277;1;0;1;32;14;1;0;2;10000;10000;500;30000;0;0;16;.003283;NA;1.559638;1.558426;1.558420;1.560000;4;99
2.10;278;1;0;1;32;14;1;0;2;10000;10000;500;30000;0;0;16;.005778;NA;1.561758;1.560484;1.560475;1.570000;4;99
2.12;276;1;0;1;32;14;1;0;2;10000;10000;500;30000;0;0;16;.016130;NA;1.560194;1.558845;1.558840;1.570000;4;99
2.12;277;1;0;1;32;14;1;0;2;10000;10000;250;30000;0;0;16;.011030;NA;1.554871;1.553560;1.553554;1.560000;4;99
2.09;277;1;0;1;32;14;1;0;2;10000;10000;250;30000;0;0;16;.005891;NA;1.613654;1.612404;1.612398;1.620000;4;99
2.11;276;1;0;1;32;14;1;0;2;10000;10000;250;30000;0;0;16;.005774;NA;1.584562;1.583463;1.583458;1.590000;4;99
2.05;276;1;0;1;32;14;1;0;2;10000;10000;250;30000;0;0;16;.005631;NA;1.618050;1.616700;1.616695;1.620000;4;99
2.13;276;1;0;1;32;14;1;0;2;10000;10000;250;30000;0;0;16;.011085;NA;1.616176;1.615041;1.615035;1.620000;4;99
2.08;276;1;0;1;32;14;1;0;2;10000;10000;100;30000;0;0;16;.011077;NA;1.588687;1.587586;1.587580;1.600000;4;99
2.10;276;1;0;1;32;14;1;0;2;10000;10000;100;30000;0;0;16;.005867;NA;1.614749;1.613502;1.613496;1.620000;4;99
2.09;277;1;0;1;32;14;1;0;2;10000;10000;100;30000;0;0;16;.004598;NA;1.568502;1.569094;1.569088;1.570000;4;99
2.12;276;1;0;1;32;14;1;0;2;10000;10000;100;30000;0;0;16;.004924;NA;1.563324;1.565109;1.565104;1.570000;4;99
2.13;277;1;0;1;32;14;1;0;2;10000;10000;100;30000;0;0;16;.003781;NA;1.608697;1.607566;1.607560;1.610000;4;99
2.10;277;1;0;1;32;14;1;0;2;10000;10000;100;30000;0;0;16;.011171;NA;1.588928;1.587669;1.587663;1.600000;4;99
2.22;281;1;0;1;32;14;1;0;9;10000;10000;4000;30000;0;0;16;.011278;NA;2.274512;2.325912;2.325905;2.340000;4;97
2.27;282;1;0;1;32;14;1;0;9;10000;10000;4000;30000;0;0;16;.006132;NA;2.306315;2.356987;2.356980;2.360000;4;97
2.28;282;1;0;1;32;14;1;0;9;10000;10000;4000;30000;0;0;16;.006089;NA;2.305025;2.303489;2.303481;2.310000;4;99
2.27;282;1;0;1;32;14;1;0;9;10000;10000;4000;30000;0;0;16;.006103;NA;2.271163;2.325049;2.325043;2.330000;4;97
2.26;282;1;0;1;32;14;1;0;9;10000;10000;4000;30000;0;0;16;.006074;NA;2.249590;2.353594;2.353587;2.360000;4;95
2.22;282;1;0;1;32;14;1;0;9;10000;10000;2000;30000;0;0;16;.006148;NA;2.308149;2.410210;2.410198;2.420000;4;95
2.28;282;1;0;1;32;14;1;0;9;10000;10000;2000;30000;0;0;16;.006070;NA;2.274023;2.287685;2.287679;2.290000;4;99
2.23;281;1;0;1;32;14;1;0;9;10000;10000;2000;30000;0;0;16;.011217;NA;2.305717;2.304147;2.304140;2.310000;4;99
2.24;281;1;0;1;32;14;1;0;9;10000;10000;2000;30000;0;0;16;.005975;NA;2.266039;2.302576;2.302569;2.310000;4;98
2.25;282;1;0;1;32;14;1;0;9;10000;10000;2000;30000;0;0;16;.011367;NA;2.267170;2.285560;2.285555;2.300000;5;98
2.24;281;1;0;1;32;14;1;0;9;10000;10000;1000;30000;0;0;16;.006171;NA;2.282070;2.299063;2.299056;2.300000;4;99
2.24;282;1;0;1;32;14;1;0;9;10000;10000;1000;30000;0;0;16;.005955;NA;2.264171;2.322036;2.322029;2.330000;4;97
2.25;283;1;0;1;32;14;1;0;9;10000;10000;1000;30000;0;0;16;.011274;NA;2.304986;2.303399;2.303395;2.310000;4;99
2.23;282;1;0;1;32;14;1;0;9;10000;10000;1000;30000;0;0;16;.006110;NA;2.244938;2.267735;2.267729;2.270000;4;98
2.23;282;1;0;1;32;14;1;0;9;10000;10000;1000;30000;0;0;16;.005087;NA;2.302202;2.300927;2.300921;2.300000;4;99
2.25;281;1;0;1;32;14;1;0;9;10000;10000;500;30000;0;0;16;.005848;NA;2.243531;2.328537;2.328525;2.330000;4;96
2.23;282;1;0;1;32;14;1;0;9;10000;10000;500;30000;0;0;16;.016549;NA;2.232828;2.286470;2.286464;2.300000;5;96
2.27;281;1;0;1;32;14;1;0;9;10000;10000;500;30000;0;0;16;.005719;NA;2.248261;2.301265;2.301259;2.310000;4;97
2.26;282;1;0;1;32;14;1;0;9;10000;10000;500;30000;0;0;16;.005998;NA;2.265931;2.301212;2.301206;2.310000;4;98
2.26;283;1;0;1;32;14;1;0;9;10000;10000;500;30000;0;0;16;.011378;NA;2.278341;2.302008;2.302001;2.310000;4;98
2.23;282;1;0;1;32;14;1;0;9;10000;10000;500;30000;0;0;16;.005813;NA;2.240874;2.279797;2.279792;2.280000;4;98
