comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    1        512       2         1         0         2         0         0         1000000     0           1           .000001      NA          .027901           .025179             .025179            .026666              248           614
0.02          3                  1                  0    1        512       2         1         0         2         0         500       1000000     0           1           .000474      NA          .029741           .022534             .022534            .030000              248           624
0.01          3                  1                  0    1        512       2         1         0         2         0         5000      1000000     0           1           .000537      NA          .026007           .017930             .017930            .021666              249           729
0.02          3                  1                  0    1        512       2         1         0         2         0         50000     1000000     0           1           .000539      NA          .026178           .016185             .016185            .018333              248           847
0.02          3                  1                  0    1        512       2         1         0         2         500       0         1000000     0           1           .000484      NA          .029909           .024015             .024015            .028333              248           656
0.02          3                  1                  0    1        512       2         1         0         2         500       500       1000000     0           1           .000841      NA          .032072           .018142             .018142            .025000              249           839
0.02          3                  1                  0    1        512       2         1         0         2         500       5000      1000000     0           1           .000805      NA          .028840           .017243             .017243            .023333              249           797
0.01          3                  1                  0    1        512       2         1         0         2         500       50000     1000000     0           1           .000853      NA          .030537           .016736             .016736            .020000              248           914
0.01          3                  1                  0    1        512       2         1         0         2         5000      0         1000000     0           1           .000488      NA          .030404           .023265             .023265            .026666              248           703
0.02          3                  1                  0    1        512       2         1         0         2         5000      500       1000000     0           1           .000712      NA          .037639           .019256             .019255            .023333              249           998
0.02          3                  1                  0    1        512       2         1         0         2         5000      5000      1000000     0           1           .000820      NA          .027685           .017789             .017789            .021666              249           790
0.02          3                  1                  0    1        512       2         1         0         2         5000      50000     1000000     0           1           .000815      NA          .028465           .016239             .016239            .020000              248           873
0.02          3                  1                  0    1        512       2         1         0         2         50000     0         1000000     0           1           .000390      NA          .029172           .022936             .022936            .026666              248           691
0.02          3                  1                  0    1        512       2         1         0         2         50000     500       1000000     0           1           .000826      NA          .033433           .018215             .018215            .021666              248           965
0.01          3                  1                  0    1        512       2         1         0         2         50000     5000      1000000     0           1           .000822      NA          .032330           .018576             .018576            .023333              248           850
0.02          3                  1                  0    1        512       2         1         0         2         50000     50000     1000000     0           1           .000729      NA          .027237           .015627             .015627            .018333              248           888
0.01          3                  1                  0    1        512       2         1         0         3         0         0         1000000     0           1           .000196      NA          .023358           .033529             .033529            .040000              308           362
0.02          3                  1                  0    1        512       2         1         0         3         0         500       1000000     0           1           .000274      NA          .027505           .029191             .029191            .033333              309           500
0.02          3                  1                  0    1        512       2         1         0         3         0         5000      1000000     0           1           .000262      NA          .026046           .027371             .027371            .030000              313           529
0.02          3                  1                  0    1        512       2         1         0         3         0         50000     1000000     0           1           .000288      NA          .027252           .026092             .026092            .030000              309           568
0.02          3                  1                  0    1        512       2         1         0         3         500       0         1000000     0           1           .000364      NA          .030018           .033808             .033808            .043333              310           434
0.02          3                  1                  0    1        512       2         1         0         3         500       500       1000000     0           1           .000309      NA          .032786           .019206             .019206            .025000              310           810
