comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.86;228;1;0;1;64;3;1;0;2;0;0;1000;0;0;1;0.006574;NA;0.054730;0.232148;0.232143;0.24;4;24
1.68;229;1;0;1;64;3;1;0;2;0;0;10000;0;0;1;0.006173;NA;0.044974;0.109376;0.109372;0.11;4;41
1.71;228;1;0;1;64;3;1;0;2;0;0;100000;0;0;1;0.006633;NA;0.306913;28.694490;28.694485;28.70;7;1
1.73;228;1;0;1;64;3;1;0;2;0;0;1000000;0;0;1;0.011562;NA;0.161775;0.336291;0.336285;0.35;34;47
1.70;227;1;0;1;64;3;1;0;5;0;0;1000;0;0;1;0.011693;NA;0.008846;0.153993;0.153989;0.16;4;7
1.84;228;1;0;1;64;3;1;0;5;0;0;10000;0;0;1;0.016997;NA;0.007452;0.126317;0.126312;0.14;4;9
1.67;228;1;0;1;64;3;1;0;5;0;0;100000;0;0;1;0.005235;NA;0.015497;21.652006;21.651999;21.66;6;0
1.99;228;1;0;1;64;3;1;0;5;0;0;1000000;0;0;1;0.011738;NA;0.045326;0.424393;0.424388;0.43;27;11
1.91;239;1;1;1;64;3;1;0;2;0;0;1000;0;0;1;0.019653;NA;0.029990;0.044603;0.044597;0.06;7;65
1.79;241;1;1;1;64;3;1;0;2;0;0;10000;0;0;1;0.008232;NA;0.057976;0.167959;0.167955;0.18;8;42
1.69;241;1;1;1;64;3;1;0;2;0;0;100000;0;0;1;0.008689;NA;0.365859;24.816983;24.816978;24.83;12;1
1.82;240;1;1;1;64;3;1;0;2;0;0;1000000;0;0;1;0.008686;NA;0.172152;0.249377;0.249373;0.26;38;70
1.98;240;1;1;1;64;3;1;0;5;0;0;1000;0;0;1;0.008407;NA;0.008866;0.047119;0.047114;0.06;7;40
1.80;240;1;1;1;64;3;1;0;5;0;0;10000;0;0;1;0.008562;NA;0.007658;0.272995;0.272991;0.28;8;7
1.98;241;1;1;1;64;3;1;0;5;0;0;100000;0;0;1;0.009938;NA;0.015290;21.739345;21.739341;21.75;11;0
1.80;239;1;1;1;64;3;1;0;5;0;0;1000000;0;0;1;0.014507;NA;0.036916;0.230175;0.230169;0.25;30;21
