comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;256;74;1;0;5;10000;10000;64;0;1;2;.010324;NA;1.477057;1.462506;1.503320;1.514166;2634;2352
0.02;3;1;0;4;256;74;1;0;5;10000;10000;64;1;1;2;.208902;1.314832;.907318;1.218700;1.267204;2.538750;5796;1238
0.01;3;1;0;4;256;74;1;1;5;10000;10000;64;0;1;2;.008190;NA;1.390509;1.370465;1.412657;1.421250;2770;2357
0.01;3;1;0;4;256;74;1;1;5;10000;10000;64;1;1;2;.145176;1.226004;.844535;1.161082;1.195454;2.394583;4977;1233
0.01;3;1;0;4;256;174;1;0;5;10000;10000;64;0;1;2;.020842;NA;1.601364;1.545046;1.592354;1.612083;3166;2403
0.02;3;1;0;4;256;174;1;0;5;10000;10000;64;1;1;2;.452236;1.628208;.906081;1.260864;1.290867;2.912916;10209;1146
0.01;3;1;0;4;256;174;1;1;5;10000;10000;64;0;1;2;.009292;NA;1.365280;1.366081;1.402976;1.412083;2670;2331
0.02;3;1;0;4;256;174;1;1;5;10000;10000;64;1;1;2;.257015;1.303029;.789842;1.149681;1.182449;2.480416;6520;1153
0.02;3;1;0;4;256;274;1;0;5;10000;10000;64;0;1;2;.013791;NA;1.656187;1.588902;1.636349;1.649166;3324;2423
0.02;3;1;0;4;256;274;1;0;5;10000;10000;64;1;1;2;.339113;1.429337;.942765;1.302740;1.346865;2.757500;7858;1196
0.01;3;1;0;4;256;274;1;1;5;10000;10000;64;0;1;2;.008262;NA;1.382145;1.386385;1.417963;1.426250;2691;2335
0.01;3;1;0;4;256;274;1;1;5;10000;10000;64;1;1;2;.232996;1.258229;.797221;1.145244;1.167394;2.415000;6223;1175
0.02;3;1;0;4;256;81;1;0;5;10000;10000;64;0;1;2;.002161;NA;.045957;.046934;.050140;.052083;285;2177
0.01;3;1;0;4;256;81;1;0;5;10000;10000;64;1;1;2;.010439;.040985;.028543;.038821;.041668;.083333;378;1214
0.01;3;1;0;4;256;81;1;1;5;10000;10000;64;0;1;2;.002146;NA;.042483;.044474;.047498;.049583;264;2119
0.03;3;1;0;4;256;81;1;1;5;10000;10000;64;1;1;2;.007507;.037343;.025727;.035458;.038047;.077500;341;1190
0.01;3;1;0;4;256;181;1;0;5;10000;10000;64;0;1;2;.003501;NA;.050029;.051907;.054789;.057500;290;2159
0.02;3;1;0;4;256;181;1;0;5;10000;10000;64;1;1;2;.022419;.056457;.027002;.039152;.041078;.098750;565;1080
0.01;3;1;0;4;256;181;1;1;5;10000;10000;64;0;1;2;.002196;NA;.041598;.042489;.044255;.046250;222;2233
0.02;3;1;0;4;256;181;1;1;5;10000;10000;64;1;1;2;.011632;.042197;.023608;.033947;.036351;.078333;356;1145
0.01;3;1;0;4;256;281;1;0;5;10000;10000;64;0;1;2;.002406;NA;.054597;.053649;.056996;.059583;383;2258
0.01;3;1;0;4;256;281;1;0;5;10000;10000;64;1;1;2;.015549;.048378;.029704;.040991;.042483;.092083;508;1178
0.02;3;1;0;4;256;281;1;1;5;10000;10000;64;0;1;2;.002026;NA;.042096;.042846;.044877;.046666;226;2244
0.02;3;1;0;4;256;281;1;1;5;10000;10000;64;1;1;2;.010767;.041537;.024063;.034705;.038378;.080833;345;1109
0.01;3;1;0;4;256;82;1;0;5;10000;10000;64;0;1;2;.001173;NA;.013883;.017712;.019332;.020833;153;1696
0.02;3;1;0;4;256;82;1;0;5;10000;10000;64;1;1;2;.006008;.012671;.008379;.013892;.014938;.028750;202;1035
0.01;3;1;0;4;256;82;1;1;5;10000;10000;64;0;1;2;.001366;NA;.011978;.015258;.016971;.018333;135;1648
0.03;3;1;0;4;256;82;1;1;5;10000;10000;64;1;1;2;.005482;.011007;.006844;.012513;.014704;.025000;173;986
0.02;3;1;0;4;256;182;1;0;5;10000;10000;64;0;1;2;.002038;NA;.015249;.016041;.018794;.020416;164;1903
0.02;3;1;0;4;256;182;1;0;5;10000;10000;64;1;1;2;.012243;.019806;.008331;.010955;.011810;.033333;291;1025
0.02;3;1;0;4;256;182;1;1;5;10000;10000;64;0;1;2;.001116;NA;.010951;.010869;.012117;.013333;127;2108
0.02;3;1;0;4;256;182;1;1;5;10000;10000;64;1;1;2;.006060;.012598;.006606;.008272;.008871;.021666;195;1157
0.01;3;1;0;4;256;282;1;0;5;10000;10000;64;0;1;2;.001331;NA;.017960;.017776;.021579;.022916;216;1982
0.01;3;1;0;4;256;282;1;0;5;10000;10000;64;1;1;2;.008589;.015275;.010374;.012199;.013862;.030000;263;1201
0.02;3;1;0;4;256;282;1;1;5;10000;10000;64;0;1;2;.001298;NA;.011720;.011192;.013211;.014583;140;2044
0.01;3;1;0;4;256;282;1;1;5;10000;10000;64;1;1;2;.006366;.012101;.006612;.008563;.009942;.022083;187;1140
