comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.62;216;1;0;30;512;2;1;0;1;100000;10000;10000000;0;0;1;.002958;NA;.159223;.199869;.199869;.228000;3671;2267
1.63;216;1;0;30;512;2;1;0;2;100000;10000;10000000;0;0;1;.002262;NA;.092986;.190635;.190634;.214000;2447;1380
1.78;216;1;0;30;512;2;1;0;3;100000;10000;10000000;0;0;1;.001452;NA;.040897;.193521;.193521;.217333;1226;584
1.61;215;1;0;30;512;2;1;0;5;100000;10000;10000000;0;0;1;.001609;NA;.051679;.183536;.183536;.214333;1837;742
1.67;215;1;0;30;512;2;1;0;6;100000;10000;10000000;0;0;1;.001099;NA;.090309;.189303;.189302;.212333;1837;1338
1.93;214;1;0;30;512;2;1;0;7;100000;10000;10000000;0;0;1;.001070;NA;.089834;.193022;.193022;.214000;1837;1331
1.73;219;1;0;30;512;2;1;0;8;100000;10000;10000000;0;0;1;.002405;NA;.174100;.301991;.301991;.370333;3665;1430
1.55;220;1;0;30;512;2;1;0;9;100000;10000;10000000;0;0;1;.005283;NA;.281356;.221957;.221956;.260333;4892;3311
1.41;219;1;0;30;512;2;1;0;10;100000;10000;10000000;0;0;1;.002632;NA;.166994;.215166;.215165;.257666;3060;1991
1.52;220;1;0;30;512;2;1;0;11;100000;10000;10000000;0;0;1;.002779;NA;.210940;.403193;.403192;.532333;3058;1210
1.58;220;1;0;30;512;2;1;0;12;100000;10000;10000000;0;0;1;.002758;NA;.157142;.217817;.217817;.260333;2446;1838
1.61;217;1;0;35;512;2;1;0;1;100000;10000;10000000;0;0;1;.002777;NA;.142841;.202612;.202612;.230571;3671;2409
1.37;215;1;0;35;512;2;1;0;2;100000;10000;10000000;0;0;1;.002129;NA;.088156;.192132;.192132;.214571;2447;1525
1.69;215;1;0;35;512;2;1;0;3;100000;10000;10000000;0;0;1;.001503;NA;.037957;.181595;.181595;.216857;1226;635
1.66;216;1;0;35;512;2;1;0;5;100000;10000;10000000;0;0;1;.001115;NA;.049560;.180713;.180713;.213714;1837;832
1.63;216;1;0;35;512;2;1;0;6;100000;10000;10000000;0;0;1;.000987;NA;.070393;.191773;.191773;.212571;1837;1229
1.48;214;1;0;35;512;2;1;0;7;100000;10000;10000000;0;0;1;.001035;NA;.069339;.192448;.192448;.212571;1837;1211
1.62;220;1;0;35;512;2;1;0;8;100000;10000;10000000;0;0;1;.002072;NA;.150391;.269812;.269812;.344571;3665;1550
1.56;221;1;0;35;512;2;1;0;9;100000;10000;10000000;0;0;1;.004334;NA;.249932;.217938;.217937;.248571;4892;3600
1.42;219;1;0;35;512;2;1;0;10;100000;10000;10000000;0;0;1;.002574;NA;.151312;.211623;.211623;.251714;3058;2156
1.60;220;1;0;35;512;2;1;0;11;100000;10000;10000000;0;0;1;.002239;NA;.187568;.378550;.378550;.526285;3058;1269
1.69;220;1;0;35;512;2;1;0;12;100000;10000;10000000;0;0;1;.002178;NA;.138824;.210388;.210388;.259428;2444;1901
1.62;217;1;0;40;512;2;1;0;1;100000;10000;10000000;0;0;1;.002930;NA;.129477;.204222;.204222;.229000;3671;2478
