comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;0;.000241;NA;.012801;.012809;.012809;.013541;613;4547
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;1;.000232;NA;.053488;.093207;.093206;.104166;1835;2473
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;2;.000131;NA;.086703;.170972;.170966;.188541;3056;2215
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;3;.000244;NA;.119547;.250121;.250120;.270833;4276;2125
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;4;.000154;NA;.155893;.328901;.328900;.356250;5498;2106
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;5;.000137;NA;.180311;.395585;.395585;.439583;6718;1975
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;6;.000150;NA;.217274;.483213;.483213;.522500;7939;2001
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;7;.000175;NA;.249357;.554114;.554114;.606041;9159;1981
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;0;.000228;NA;.012676;.012714;.012714;.013541;613;4566
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;1;.000479;NA;.057541;.070956;.070955;.079375;1840;3658
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;2;.000460;NA;.090527;.133712;.133712;.151875;3062;3039
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;3;.000634;NA;.122602;.193509;.193508;.223125;4286;2771
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;4;.000911;NA;.157415;.264557;.264556;.299166;5510;2711
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;5;.001007;NA;.193142;.329694;.329694;.375208;6735;2674
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;6;.001007;NA;.225225;.384418;.384418;.452083;7959;2599
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;7;.001169;NA;.259508;.449186;.449186;.517500;9183;2554
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;0;.000130;NA;.012836;.012849;.012848;.013541;614;4621
0.01;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;1;.000476;NA;.053329;.092347;.092346;.105000;1837;2585
