comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    4        256       403       1         0         5         10000     10000     10          0           1           2             .000251      NA          .000035           .000018             .000045            .000416              3             578
0.02          3                  1                  0    4        256       403       1         0         5         10000     10000     10          1           1           2             .000473      .000047     .000011           .000015             .000053            .000416              3             457
0.02          3                  1                  0    4        256       403       1         0         5         10000     10000     30          0           1           2             .000240      NA          .000033           .000018             .000024            .000416              4             553
0.02          3                  1                  0    4        256       403       1         0         5         10000     10000     30          1           1           2             .000687      .000164     .000020           .000055             .000139            .000833              3             337
0.01          3                  1                  0    4        256       403       1         0         5         10000     10000     50          0           1           2             .000666      NA          .000058           .000214             .000258            .000833              4             404
0.02          3                  1                  0    4        256       403       1         0         5         10000     10000     50          1           1           2             .000909      .000247     .000030           .000051             .000224            .000833              3             379
0.02          3                  1                  0    4        256       403       1         0         5         10000     10000     100         0           1           2             .000488      NA          .000152           .000311             .000394            .000833              5             544
0.01          3                  1                  0    4        256       403       1         0         5         10000     10000     100         1           1           2             .000532      .000175     .000107           .000141             .000255            .000833              5             630
0.02          3                  1                  0    4        256       403       1         0         5         10000     10000     300         0           1           2             .000478      NA          .002051           .002496             .003173            .003750              21            1324
0.02          3                  1                  0    4        256       403       1         0         5         10000     10000     300         1           1           2             .000899      .002986     .001146           .001881             .002888            .006250              20            689
