comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    6        256       58        1         0         3         1000      1000      10000       0           1           2             .007285      NA          .515508           .599487             .618109            .625833              1924          3006
0.01          3                  1                  0    6        256       58        1         0         3         1000      10000     10000       0           1           2             .006330      NA          .308251           .379559             .418745            .425000              1920          2659
0.01          3                  1                  0    6        256       58        1         0         3         1000      100000    10000       0           1           2             .007027      NA          .322730           .393613             .410370            .417222              1811          2832
0.02          3                  1                  0    6        256       58        1         0         3         10000     1000      10000       0           1           2             .008331      NA          .362192           .384421             .449838            .458611              1870          2886
0.02          3                  1                  0    6        256       58        1         0         3         10000     10000     10000       0           1           2             .007634      NA          .312136           .392972             .422706            .429444              1897          2660
0.02          3                  1                  0    6        256       58        1         0         3         10000     100000    10000       0           1           2             .007270      NA          .317193           .400449             .416601            .426111              1811          2725
0.02          3                  1                  0    6        256       58        1         0         3         100000    1000      10000       0           1           2             .006827      NA          .367759           .390667             .463411            .471111              1845          2850
0.01          3                  1                  0    6        256       58        1         0         3         100000    10000     10000       0           1           2             .007255      NA          .317923           .388381             .408092            .413888              1880          2816
0.02          3                  1                  0    6        256       58        1         0         3         100000    100000    10000       0           1           2             .007611      NA          .315414           .401759             .416373            .425277              1873          2716
0.01          3                  1                  0    6        256       58        1         0         5         1000      1000      10000       0           1           2             .006949      NA          .574757           .635218             .649708            .660833              1770          3168
0.01          3                  1                  0    6        256       58        1         0         5         1000      10000     10000       0           1           2             .007166      NA          .422203           .430589             .452661            .459166              1423          3349
0.02          3                  1                  0    6        256       58        1         0         5         1000      100000    10000       0           1           2             .007352      NA          .414322           .443312             .458235            .465555              1279          3245
0.01          3                  1                  0    6        256       58        1         0         5         10000     1000      10000       0           1           2             .007052      NA          .463073           .432903             .450116            .458333              1200          3676
0.02          3                  1                  0    6        256       58        1         0         5         10000     10000     10000       0           1           2             .007036      NA          .431132           .453828             .464027            .470555              1425          3338
0.01          3                  1                  0    6        256       58        1         0         5         10000     100000    10000       0           1           2             .007230      NA          .402603           .450008             .464672            .471944              1313          3109
0.01          3                  1                  0    6        256       58        1         0         5         100000    1000      10000       0           1           2             .007342      NA          .458102           .431939             .446574            .452222              1259          3687
0.01          3                  1                  0    6        256       58        1         0         5         100000    10000     10000       0           1           2             .006668      NA          .415347           .438397             .457603            .463611              1359          3263
0.02          3                  1                  0    6        256       58        1         0         5         100000    100000    10000       0           1           2             .007063      NA          .408858           .450404             .466378            .473611              1359          3146
0.02          3                  1                  0    6        256       58        1         0         6         1000      1000      10000       0           1           2             .000164      NA          .187343           .188409             .194842            .195277              311           3460
0.02          3                  1                  0    6        256       58        1         0         6         1000      10000     10000       0           1           2             .000463      NA          .186886           .188051             .196954            .197777              313           3407
0.02          3                  1                  0    6        256       58        1         0         6         1000      100000    10000       0           1           2             .000168      NA          .187042           .189666             .202180            .202500              313           3328
0.01          3                  1                  0    6        256       58        1         0         6         10000     1000      10000       0           1           2             .000179      NA          .188301           .189101             .196618            .196944              313           3447
0.02          3                  1                  0    6        256       58        1         0         6         10000     10000     10000       0           1           2             .000163      NA          .185718           .191068             .203488            .203888              313           3282
0.01          3                  1                  0    6        256       58        1         0         6         10000     100000    10000       0           1           2             .000461      NA          .186391           .187648             .194040            .194722              313           3450
0.01          3                  1                  0    6        256       58        1         0         6         100000    1000      10000       0           1           2             .000457      NA          .189330           .189383             .196803            .197222              313           3459
0.01          3                  1                  0    6        256       58        1         0         6         100000    10000     10000       0           1           2             .000459      NA          .186424           .190961             .202522            .203333              313           3305
0.02          3                  1                  0    6        256       58        1         0         6         100000    100000    10000       0           1           2             .000177      NA          .187302           .188468             .195738            .196111              313           3444
