comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
6.53;512;1;0;1;32;400;1;0;5;10000;10000;32;0;0;2;.011296;NA;.041546;.043470;.043450;.050000;4;79
6.98;531;1;0;1;32;400;1;0;5;10000;10000;32;1;0;2;.017063;.037529;.006678;.038392;.038389;.090000;4;52
6.46;512;1;0;1;32;400;1;0;5;10000;10000;64;0;0;2;.006329;NA;.112419;.133235;.133228;.140000;5;81
7.03;533;1;0;1;32;400;1;0;5;10000;10000;64;1;0;2;.017298;.101758;.011420;.130115;.130112;.250000;6;46
6.55;513;1;0;1;32;400;1;0;5;10000;10000;128;0;0;2;.006546;NA;.326863;.351142;.351133;.360000;9;91
7.05;532;1;0;1;32;400;1;0;5;10000;10000;128;1;0;2;.019085;.311602;.040832;.345904;.345902;.680000;14;52
6.45;512;1;0;1;32;400;1;0;5;10000;10000;256;0;0;2;.035847;NA;1.227047;1.227387;1.227371;1.260000;27;97
7.04;531;1;0;1;32;400;1;0;5;10000;10000;256;1;0;2;.034746;1.148396;.147597;1.225699;1.225696;2.410000;46;54
6.53;513;1;0;1;32;400;1;0;5;10000;10000;512;0;0;2;.073617;NA;4.898300;4.837688;4.837682;4.910000;101;100
7.10;531;1;0;1;32;400;1;0;5;10000;10000;512;1;0;2;.066557;4.636939;.872674;4.803989;4.803986;9.510000;179;58
