comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.87;261;1;0;42;256;2;1;0;2;10000;10000;1000000;0;0;2;.000218;NA;.002977;.009278;.010388;.010714;117;1207
1.84;260;1;0;42;256;2;1;0;3;10000;10000;1000000;0;0;2;.000430;NA;.001502;.009264;.010992;.011190;63;586
1.87;261;1;0;42;256;2;1;0;5;10000;10000;1000000;0;0;2;.000197;NA;.001868;.009331;.010672;.010714;94;744
1.83;260;1;0;42;256;2;1;0;6;10000;10000;1000000;0;0;2;.000404;NA;.000336;.000390;.000478;.000714;34;2071
1.99;266;1;0;42;256;2;1;0;10;10000;10000;1000000;0;0;2;.000449;NA;.005046;.010385;.011648;.011904;119;1839
1.99;266;1;0;42;256;2;1;0;11;10000;10000;1000000;0;0;2;.000638;NA;.005660;.020228;.026277;.026904;99;906
1.97;266;1;0;42;256;2;1;0;12;10000;10000;1000000;0;0;2;.000658;NA;.004210;.010409;.012297;.013095;97;1406
2.00;266;1;0;42;256;2;1;0;8;10000;10000;1000000;0;0;2;.000417;NA;.004915;.012774;.016287;.016666;157;1280
1.97;267;1;0;42;256;2;1;0;9;10000;10000;1000000;0;0;2;.000829;NA;.010736;.012025;.013687;.014047;276;3286
1.86;262;1;0;42;256;2;1;0;2;10000;10000;1000000;0;0;2;.000215;NA;.003000;.009666;.010408;.010714;107;1219
1.88;262;1;0;42;256;2;1;0;3;10000;10000;1000000;0;0;2;.000167;NA;.001500;.009191;.011066;.011190;63;582
1.89;262;1;0;42;256;2;1;0;5;10000;10000;1000000;0;0;2;.000234;NA;.001873;.009290;.010584;.010714;94;753
1.83;262;1;0;42;256;2;1;0;6;10000;10000;1000000;0;0;2;.000402;NA;.000336;.000417;.000538;.000952;34;1576
2.00;267;1;0;42;256;2;1;0;10;10000;10000;1000000;0;0;2;.000488;NA;.004900;.010362;.012007;.012380;118;1724
2.00;266;1;0;42;256;2;1;0;11;10000;10000;1000000;0;0;2;.000657;NA;.005441;.020039;.026295;.026904;93;876
1.99;266;1;0;42;256;2;1;0;12;10000;10000;1000000;0;0;2;.000380;NA;.004202;.010512;.012205;.012619;98;1430
1.99;266;1;0;42;256;2;1;0;8;10000;10000;1000000;0;0;2;.000471;NA;.005103;.013500;.016988;.017380;156;1272
2.02;266;1;0;42;256;2;1;0;9;10000;10000;1000000;0;0;2;.000900;NA;.010727;.012059;.013461;.014285;268;3213
