comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;0;.000226;NA;.012694;.012730;.012729;.013333;614;4591
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;1;.000139;NA;.052337;.094695;.094695;.102708;1835;2457
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;2;.000145;NA;.087203;.171732;.171732;.187500;3056;2239
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;3;.000152;NA;.118027;.251039;.251039;.271458;4276;2093
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;4;.000138;NA;.154108;.326069;.326068;.357083;5497;2077
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;5;.000133;NA;.183361;.406560;.406559;.440416;6718;2004
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;6;.000144;NA;.216946;.472743;.472742;.523958;7939;1993
0.02;3;1;0;2;512;2;1;0;7;0;0;10000000;0;3;7;.000134;NA;.249690;.553309;.553309;.604583;9159;1987
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;0;.000152;NA;.012683;.012734;.012733;.013541;614;4560
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;1;.000488;NA;.057911;.070621;.070621;.079166;1839;3679
0.01;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;2;.000486;NA;.090368;.135150;.135150;.153750;3062;3005
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;3;.000720;NA;.122760;.195442;.195442;.221666;4286;2811
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;4;.000824;NA;.158029;.260120;.260119;.298750;5510;2689
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;5;.000967;NA;.188810;.325752;.325752;.370416;6735;2605
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;6;.000993;NA;.224962;.384790;.384790;.446250;7959;2586
0.02;3;1;0;2;512;2;1;0;7;0;10000;10000000;0;3;7;.001230;NA;.259784;.447638;.447638;.515208;9183;2557
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;0;.000203;NA;.012762;.012794;.012794;.013541;613;4586
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;1;.000498;NA;.053172;.092832;.092832;.105625;1837;2607
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;2;.000633;NA;.090247;.170205;.170204;.195625;3061;2385
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;3;.000641;NA;.125282;.247389;.247389;.281041;4288;2291
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;4;.000813;NA;.163386;.322936;.322936;.377916;5509;2223
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;5;.001010;NA;.200552;.404479;.404479;.462083;6736;2247
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;6;.001174;NA;.234784;.484911;.484911;.558125;7957;2210
0.02;3;1;0;2;512;2;1;0;7;10000;0;10000000;0;3;7;.001169;NA;.274351;.556922;.556922;.643750;9181;2230
0.02;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;0;.000152;NA;.012830;.012887;.012887;.013541;613;4632
0.02;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;1;.000800;NA;.065853;.070067;.070067;.088750;1842;4339
0.01;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;2;.000998;NA;.102543;.133939;.133938;.167083;3071;3579
0.01;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;3;.001138;NA;.140084;.196116;.196115;.250833;4295;3213
0.02;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;4;.001526;NA;.179379;.260450;.260449;.330416;5526;3188
0.02;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;5;.001854;NA;.218363;.323877;.323877;.415625;6750;3100
0.02;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;6;.002015;NA;.258950;.392737;.392736;.503958;7979;3106
0.02;3;1;0;2;512;2;1;0;7;10000;10000;10000000;0;3;7;.002226;NA;.298744;.463680;.463679;.617083;9208;3114
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;0;.000155;NA;.008293;.011409;.011409;.013750;613;4396
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;1;.000143;NA;.035087;.090217;.090216;.100555;1835;2522
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;2;.000128;NA;.058543;.161795;.161795;.181944;3056;2324
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;3;.000129;NA;.080359;.238256;.238256;.265833;4277;2184
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;4;.000127;NA;.101638;.314263;.314263;.350972;5496;2091
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;5;.000190;NA;.121596;.387923;.387923;.433333;6718;2026
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;6;.000235;NA;.143434;.468628;.468627;.515555;7939;2008
0.02;3;1;0;3;512;2;1;0;7;0;0;10000000;0;3;7;.000089;NA;.130102;.422111;.422110;5.833333;9159;130
