comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       2         1         0         5         1000      1000      10000000    0           2           0             .001912      NA          .076741           .045544             .064783            .072916              2453          2705
0.02          3                  1                  0    1        512       2         1         0         5         1000      10000     10000000    0           2           0             .002118      NA          .076751           .044490             .062961            .073333              2453          2722
0.02          3                  1                  0    1        512       2         1         0         5         1000      100000    10000000    0           2           0             .001914      NA          .086152           .048173             .067780            .073750              2451          2931
0.02          3                  1                  0    1        512       2         1         0         5         1000      1000000   10000000    0           2           0             .001923      NA          .080764           .050330             .070300            .074583              2450          2691
0.02          3                  1                  0    1        512       2         1         0         5         10000     1000      10000000    0           2           0             .001890      NA          .076826           .045827             .063520            .075000              2454          2695
0.02          3                  1                  0    1        512       2         1         0         5         10000     10000     10000000    0           2           0             .001851      NA          .077743           .043979             .062335            .070833              2454          2813
0.02          3                  1                  0    1        512       2         1         0         5         10000     100000    10000000    0           2           0             .001785      NA          .084698           .045979             .067254            .070416              2451          3001
0.02          3                  1                  0    1        512       2         1         0         5         10000     1000000   10000000    0           2           0             .001912      NA          .086061           .048397             .068517            .072083              2451          2937
0.02          3                  1                  0    1        512       2         1         0         5         100000    1000      10000000    0           2           0             .001906      NA          .073642           .046865             .066027            .071250              2450          2596
0.01          3                  1                  0    1        512       2         1         0         5         100000    10000     10000000    0           2           0             .001918      NA          .075581           .044904             .063690            .068333              2449          2778
0.02          3                  1                  0    1        512       2         1         0         5         100000    100000    10000000    0           2           0             .001807      NA          .085078           .046832             .067370            .069583              2446          2980
0.02          3                  1                  0    1        512       2         1         0         5         100000    1000000   10000000    0           2           0             .001916      NA          .085713           .048886             .067264            .070000              2446          2975
