comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     1000        1           3           2             .000456      .000119     .000069           .000111             .000202            .000833              4             620
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     1000        1           3           2             .000456      .000091     .000069           .000130             .000273            .000833              6             603
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     1000        1           3           2             .000455      .000105     .000075           .000107             .000191            .000833              4             650
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     1000        1           3           2             .000687      .000220     .000074           .000141             .000279            .001250              4             530
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     1000        1           3           2             .000883      .000225     .000070           .000111             .000286            .001250              4             447
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     4000        1           3           2             .001087      .000973     .000816           .001524             .002416            .003750              4             698
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     4000        1           3           2             .001081      .000914     .000885           .001498             .002190            .003333              6             840
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     4000        1           3           2             .001509      .001045     .000800           .001287             .001737            .003333              7             783
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     4000        1           3           2             .001299      .000853     .000787           .001338             .001705            .002916              4             846
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     4000        1           3           2             .001721      .001176     .000832           .001758             .002774            .004166              7             668
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     8000        1           3           2             .003425      .003265     .003321           .005304             .006205            .009583              6             1006
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     8000        1           3           2             .003421      .003223     .003248           .005422             .005961            .009583              7             1009
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     8000        1           3           2             .003199      .003261     .003055           .005415             .006204            .010000              6             923
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     8000        1           3           2             .003420      .003029     .003308           .005323             .006025            .009166              4             1046
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     8000        1           3           2             .003417      .003646     .003854           .006012             .008162            .011250              4             992
0.03          3                  1                  0    1        64        14        1         0         12        10000     10000     12000       1           3           2             .006179      .006243     .007004           .010958             .011473            .017916              6             1136
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     12000       1           3           2             .006182      .006002     .006967           .011043             .011539            .017916              4             1127
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     12000       1           3           2             .006194      .006026     .006867           .011077             .011624            .018333              4             1104
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     12000       1           3           2             .006603      .005996     .006947           .011035             .011706            .017916              4             1124
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     12000       1           3           2             .006183      .006540     .007121           .011126             .013351            .020000              6             1034
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     16000       1           3           2             .011294      .010329     .011630           .018623             .020112            .030000              7             1131
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     16000       1           3           2             .010861      .010268     .011722           .018889             .021523            .032500              4             1053
0.03          3                  1                  0    1        64        14        1         0         12        10000     10000     16000       1           3           2             .011079      .010543     .011911           .018947             .021994            .032083              4             1090
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     16000       1           3           2             .010667      .010168     .011613           .018567             .019891            .030416              4             1114
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     16000       1           3           2             .010661      .010151     .011806           .018593             .019315            .030000              4             1144
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     20000       1           3           2             .015543      .015303     .018258           .028554             .032056            .047500              5             1114
0.01          3                  1                  0    1        64        14        1         0         12        10000     10000     20000       1           3           2             .015105      .015386     .017887           .028323             .029467            .044583              8             1167
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     20000       1           3           2             .015342      .015231     .017912           .028336             .029200            .044583              4             1167
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     20000       1           3           2             .015318      .015456     .017887           .028556             .030978            .046250              6             1127
0.02          3                  1                  0    1        64        14        1         0         12        10000     10000     20000       1           3           2             .015744      .015543     .018003           .028483             .029348            .045000              6             1164
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        1           3           2             .000874      .000258     .000085           .000131             .000180            .001250              4             518
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        1           3           2             .000878      .000329     .000081           .000143             .000247            .001250              4             482
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        1           3           2             .000670      .000149     .000085           .000121             .000190            .001250              4             558
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        1           3           2             .000453      .000225     .000082           .000138             .000248            .000833              5             568
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     1000        1           3           2             .000444      .000150     .000079           .000111             .000154            .000833              4             656
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        1           3           2             .000461      .002368     .001146           .001996             .003095            .005833              4             681
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        1           3           2             .000455      .002238     .001002           .001718             .002547            .005000              4             712
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        1           3           2             .000451      .002695     .000918           .001927             .003107            .005416              4             643
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        1           3           2             .000879      .003051     .001214           .002066             .003233            .007083              4             587
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     4000        1           3           2             .000452      .002582     .000963           .001774             .002267            .005416              4             720
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        1           3           2             .000472      .005760     .003559           .005999             .007373            .012916              4             931
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        1           3           2             .000469      .006141     .003824           .006038             .007098            .012916              4             979
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        1           3           2             .000960      .006272     .003998           .006162             .007292            .014166              4             942
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        1           3           2             .000877      .006480     .003991           .006034             .006976            .013333              4             961
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     8000        1           3           2             .000683      .006572     .003886           .006241             .007181            .013750              4             968
0.01          3                  1                  0    1        64        14        1         0         8         10000     10000     12000       1           3           2             .000665      .012633     .007645           .012738             .014025            .026666              4             955
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     12000       1           3           2             .000468      .011983     .007731           .013059             .016240            .027500              6             930
0.02          3                  1                  0    1        64        14        1         0         8         10000     10000     12000       1           3           2             .000454      .012218     .007571           .012997             .016281            .027916              4             906
