comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    4        256       407       1         0         5         10000     10000     1000        0           1           2             .000277      NA          .001299           .001159             .001361            .001666              15            1831
0.01          3                  1                  0    4        256       407       1         0         5         10000     10000     1000        1           1           2             .001135      .001380     .000635           .000749             .001275            .003333              19            815
0.02          3                  1                  0    4        256       407       1         0         5         10000     10000     10000       0           1           2             .000641      NA          .009071           .009742             .011508            .012083              133           1833
0.01          3                  1                  0    4        256       407       1         0         5         10000     10000     10000       1           1           2             .005262      .009819     .005467           .006410             .007458            .017916              169           1087
0.01          3                  1                  0    4        256       407       1         0         5         10000     10000     100000      0           1           2             .003198      NA          .084432           .095849             .107143            .109583              1223          1897
0.02          3                  1                  0    4        256       407       1         0         5         10000     10000     100000      1           1           2             .053600      .089224     .050890           .059384             .066302            .154583              1657          1159
0.01          3                  1                  0    4        256       407       1         0         5         10000     10000     1000000     0           1           2             .018261      NA          .827925           .958209             1.085254           1.111666             12648         1817
0.03          3                  1                  0    4        256       407       1         0         5         10000     10000     1000000     1           1           2             .497961      .924207     .553470           .594737             .662533            1.570833             17030         1200
0.03          3                  1                  0    4        256       407       1         1         5         10000     10000     1000        0           1           2             .000237      NA          .000763           .000836             .001228            .001666              12            1230
0.03          3                  1                  0    4        256       407       1         1         5         10000     10000     1000        1           1           2             .000676      .000857     .000346           .000492             .000660            .002083              15            837
0.02          3                  1                  0    4        256       407       1         1         5         10000     10000     10000       0           1           2             .000430      NA          .004930           .005733             .006482            .007083              88            1716
0.02          3                  1                  0    4        256       407       1         1         5         10000     10000     10000       1           1           2             .003157      .006107     .003014           .004205             .005115            .011666              126           971
0.02          3                  1                  0    4        256       407       1         1         5         10000     10000     100000      0           1           2             .002263      NA          .052440           .056307             .066282            .067916              923           1889
0.02          3                  1                  0    4        256       407       1         1         5         10000     10000     100000      1           1           2             .034359      .059514     .023982           .030876             .034241            .094166              1191          1014
0.02          3                  1                  0    4        256       407       1         1         5         10000     10000     1000000     0           1           2             .010247      NA          .512584           .573821             .653060            .662916              8799          1882
0.02          3                  1                  0    4        256       407       1         1         5         10000     10000     1000000     1           1           2             .351481      .602060     .222015           .296373             .327459            .905833              12184         982
0.01          3                  1                  0    4        256       408       1         0         5         10000     10000     1000        0           1           2             .000279      NA          .001073           .001287             .001510            .002083              15            1380
0.01          3                  1                  0    4        256       408       1         0         5         10000     10000     1000        1           1           2             .001343      .001781     .000623           .000769             .000960            .003333              19            797
0.02          3                  1                  0    4        256       408       1         0         5         10000     10000     10000       0           1           2             .000678      NA          .008784           .009498             .011852            .012500              130           1750
0.02          3                  1                  0    4        256       408       1         0         5         10000     10000     10000       1           1           2             .005502      .009238     .005118           .006058             .006781            .016666              159           1116
0.01          3                  1                  0    4        256       408       1         0         5         10000     10000     100000      0           1           2             .003156      NA          .085568           .095190             .108742            .111250              1219          1887
0.02          3                  1                  0    4        256       408       1         0         5         10000     10000     100000      1           1           2             .053016      .091216     .051206           .055939             .059831            .151250              1666          1196
0.02          3                  1                  0    4        256       408       1         0         5         10000     10000     1000000     0           1           2             .018730      NA          .831459           .949536             1.145360           1.177083             12879         1723
0.01          3                  1                  0    4        256       408       1         0         5         10000     10000     1000000     1           1           2             .533827      .938340     .489299           .573881             .613002            1.549166             16613         1116
0.02          3                  1                  0    4        256       408       1         1         5         10000     10000     1000        0           1           2             .000217      NA          .000732           .000749             .001019            .001250              14            1348
0.01          3                  1                  0    4        256       408       1         1         5         10000     10000     1000        1           1           2             .000689      .000845     .000317           .000460             .000599            .001666              15            826
0.01          3                  1                  0    4        256       408       1         1         5         10000     10000     10000       0           1           2             .000767      NA          .005342           .005506             .006782            .007500              98            1745
0.03          3                  1                  0    4        256       408       1         1         5         10000     10000     10000       1           1           2             .003612      .007012     .003016           .004415             .004955            .012500              123           962
0.01          3                  1                  0    4        256       408       1         1         5         10000     10000     100000      0           1           2             .002266      NA          .052147           .055282             .063892            .065833              885           1943
0.01          3                  1                  0    4        256       408       1         1         5         10000     10000     100000      1           1           2             .033327      .058581     .024482           .030774             .034828            .092083              1212          1042
0.02          3                  1                  0    4        256       408       1         1         5         10000     10000     1000000     0           1           2             .010397      NA          .510703           .577878             .648305            .658333              9111          1889
0.02          3                  1                  0    4        256       408       1         1         5         10000     10000     1000000     1           1           2             .327788      .604406     .256878           .306656             .332415            .923333              12229         1055
0.02          3                  1                  0    4        256       409       1         0         5         10000     10000     1000        0           1           2             .000705      NA          .001272           .001244             .001531            .002083              16            1473
0.01          3                  1                  0    4        256       409       1         0         5         10000     10000     1000        1           1           2             .000961      .001589     .000594           .000797             .001152            .003333              21            670
0.01          3                  1                  0    4        256       409       1         0         5         10000     10000     10000       0           1           2             .000652      NA          .009187           .009915             .011627            .012083              125           1869
0.01          3                  1                  0    4        256       409       1         0         5         10000     10000     10000       1           1           2             .005513      .009925     .005575           .006274             .007041            .017083              165           1163
0.03          3                  1                  0    4        256       409       1         0         5         10000     10000     100000      0           1           2             .003241      NA          .086218           .098300             .109054            .113750              1224          1868
0.01          3                  1                  0    4        256       409       1         0         5         10000     10000     100000      1           1           2             .054809      .092312     .049811           .058768             .064854            .155833              1701          1133
0.01          3                  1                  0    4        256       409       1         0         5         10000     10000     1000000     0           1           2             .018384      NA          .826698           .932315             1.121241           1.155416             11916         1748
0.01          3                  1                  0    4        256       409       1         0         5         10000     10000     1000000     1           1           2             .578687      .957723     .449546           .544064             .576837            1.532500             16431         1068
0.01          3                  1                  0    4        256       409       1         1         5         10000     10000     1000        0           1           2             .000204      NA          .000657           .000709             .000976            .001250              14            1261
0.03          3                  1                  0    4        256       409       1         1         5         10000     10000     1000        1           1           2             .001117      .001097     .000348           .000564             .000946            .002916              16            579
0.01          3                  1                  0    4        256       409       1         1         5         10000     10000     10000       0           1           2             .000824      NA          .005571           .005688             .006894            .007916              95            1732
