comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.45;232;1;0;40;256;2;1;0;8;0;10000;25000;10000000;0;0;0;.001272;NA;.057266;.167368;.167368;.206500;2751;1125
1.43;232;1;0;40;256;2;1;0;8;0;10000;20000;10000000;0;0;0;.001114;NA;.055600;.188578;.188577;.228000;2752;988
1.43;233;1;0;40;256;2;1;0;8;0;10000;15000;10000000;0;0;0;.001043;NA;.052316;.183206;.183206;.235250;2752;903
1.47;232;1;0;40;256;2;1;0;8;0;10000;10000;10000000;0;0;0;.001073;NA;.051262;.260674;.260673;.304250;2752;684
1.44;232;1;0;40;256;2;1;0;8;0;10000;5000;10000000;0;0;0;.001095;NA;.049304;.471290;.471289;.551500;2752;363
1.44;233;1;0;40;256;2;1;0;8;0;10000;1000;10000000;0;0;0;.001244;NA;.050711;2.486614;2.486613;2.609500;2751;78
1.44;233;1;0;40;256;2;1;0;9;0;10000;25000;10000000;0;0;0;.002981;NA;.100212;.142833;.142833;.154000;3368;2696
1.45;232;1;0;40;256;2;1;0;9;0;10000;20000;10000000;0;0;0;.002939;NA;.100923;.155824;.155823;.171500;3368;2412
1.44;233;1;0;40;256;2;1;0;9;0;10000;15000;10000000;0;0;0;.002778;NA;.100140;.166488;.166487;.199500;3368;2051
1.45;232;1;0;40;256;2;1;0;9;0;10000;10000;10000000;0;0;0;.002836;NA;.098985;.214822;.214822;.282000;3368;1434
1.41;234;1;0;40;256;2;1;0;9;0;10000;5000;10000000;0;0;0;.002756;NA;.097681;.418291;.418290;.537000;3368;742
1.47;233;1;0;40;256;2;1;0;9;0;10000;1000;10000000;0;0;0;.002839;NA;.106315;2.369587;2.369586;2.603000;3368;166
1.45;232;1;0;40;256;2;1;0;10;0;10000;25000;10000000;0;0;0;.001357;NA;.044001;.156146;.156146;.180250;2145;1005
1.47;232;1;0;40;256;2;1;0;10;0;10000;20000;10000000;0;0;0;.001233;NA;.042598;.161203;.161202;.181250;2145;967
1.45;233;1;0;40;256;2;1;0;10;0;10000;15000;10000000;0;0;0;.001205;NA;.045259;.177029;.177029;.194500;2145;957
1.48;233;1;0;40;256;2;1;0;10;0;10000;10000;10000000;0;0;0;.001265;NA;.041737;.218302;.218301;.271000;2145;633
1.46;233;1;0;40;256;2;1;0;10;0;10000;5000;10000000;0;0;0;.001246;NA;.040038;.434711;.434711;.528250;2145;312
1.47;232;1;0;40;256;2;1;0;10;0;10000;1000;10000000;0;0;0;.001323;NA;.042103;2.357925;2.357925;2.589500;2145;66
1.47;232;1;0;40;256;2;1;0;11;0;10000;25000;10000000;0;0;0;.001047;NA;.045754;.240848;.240848;.296750;2449;630
1.46;232;1;0;40;256;2;1;0;11;0;10000;20000;10000000;0;0;0;.001046;NA;.045570;.240773;.240773;.296750;2449;626
1.41;232;1;0;40;256;2;1;0;11;0;10000;15000;10000000;0;0;0;.001233;NA;.044544;.246803;.246803;.302750;2449;601
1.42;232;1;0;40;256;2;1;0;11;0;10000;10000;10000000;0;0;0;.001095;NA;.044577;.246423;.246423;.308500;2449;590
1.44;232;1;0;40;256;2;1;0;11;0;10000;5000;10000000;0;0;0;.001308;NA;.045143;.252436;.252436;.309000;2449;597
1.42;232;1;0;40;256;2;1;0;11;0;10000;1000;10000000;0;0;0;.001185;NA;.045611;.250108;.250108;.306250;2449;607
1.45;233;1;0;40;256;2;1;0;12;0;10000;25000;10000000;0;0;0;.001120;NA;.045174;.153711;.153711;.184750;2141;996
1.46;233;1;0;40;256;2;1;0;12;0;10000;20000;10000000;0;0;0;.001199;NA;.043889;.183722;.183722;.213250;2141;838
1.44;232;1;0;40;256;2;1;0;12;0;10000;15000;10000000;0;0;0;.001140;NA;.041561;.180969;.180969;.230500;2141;734
1.43;232;1;0;40;256;2;1;0;12;0;10000;10000;10000000;0;0;0;.001138;NA;.040995;.247980;.247979;.299500;2140;558
1.47;233;1;0;40;256;2;1;0;12;0;10000;5000;10000000;0;0;0;.001305;NA;.039473;.468753;.468752;.548500;2141;294
1.43;233;1;0;40;256;2;1;0;12;0;10000;1000;10000000;0;0;0;.001220;NA;.040173;2.373136;2.373136;10.500000;2141;15
