comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000433      NA          .000090           .000096             .000126            .000833              6             800
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000338      NA          .000081           .000078             .000120            .000416              6             778
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000340      NA          .000104           .000106             .000177            .000833              6             930
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000539      NA          .000058           .000105             .000175            .000833              6             492
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000512      NA          .000077           .000086             .000217            .000833              6             681
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000373      NA          .000079           .000148             .000213            .000416              6             773
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000376      NA          .000104           .000093             .000128            .000416              6             963
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000408      NA          .000099           .000091             .000125            .000833              8             871
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000358      NA          .000087           .000094             .000137            .000833              6             790
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              25000            2605        0           1           0               1             .000369      NA          .000108           .000126             .000192            .000833              6             854
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000369      NA          .000089           .000085             .000116            .000416              6             815
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000560      NA          .000102           .000140             .000337            .000833              6             739
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000380      NA          .000061           .000198             .000348            .000833              6             640
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000318      NA          .000072           .000099             .000153            .000416              6             900
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000559      NA          .000055           .000145             .000308            .000833              6             521
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000341      NA          .000080           .000080             .000108            .000416              6             815
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000529      NA          .000063           .000143             .000282            .000833              6             562
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000358      NA          .000072           .000088             .000133            .000416              6             784
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000744      NA          .000090           .000169             .000255            .000833              6             546
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              10000            2605        0           1           0               1             .000355      NA          .000065           .000074             .000108            .000416              6             710
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000616      NA          .000093           .000150             .000219            .000833              6             695
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000366      NA          .000106           .000125             .000191            .000833              6             865
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000559      NA          .000081           .000142             .000262            .000833              6             518
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000565      NA          .000057           .000148             .000310            .000833              6             608
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000777      NA          .000090           .000134             .000240            .000833              6             496
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000389      NA          .000098           .000119             .000234            .000833              6             717
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000515      NA          .000080           .000150             .000219            .000833              6             659
0.02          3                  1                  0    4        32        506       1         0         5         10000     10000     0              1000             2605        0           1           0               1             .000769      NA          .000082           .000136             .000261            .000833              6             553
