comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;1;256;14;1;0;2;10000;10000;1000;0;1;0;.000977;NA;.000531;.000463;.000506;.001666;4;268
0.01;3;1;0;1;256;14;1;0;2;10000;10000;4000;0;1;0;.000983;NA;.004328;.005061;.006042;.006666;4;377
0.02;3;1;0;1;256;14;1;0;2;10000;10000;8000;0;1;0;.002734;NA;.013532;.013537;.016039;.018333;4;430
0.02;3;1;0;1;256;14;1;0;2;10000;10000;12000;0;1;0;.001874;NA;.022867;.024419;.028985;.031666;5;443
0.02;3;1;0;1;256;14;1;0;2;10000;10000;16000;0;1;0;.000989;NA;.036393;.039129;.047729;.048333;5;447
0.02;3;1;0;1;256;14;1;0;2;10000;10000;20000;0;1;0;.001872;NA;.060983;.060804;.069170;.071666;6;513
0.02;3;1;0;1;256;14;1;0;3;10000;10000;1000;0;1;0;.000988;NA;.000542;.000700;.000990;.001666;4;244
0.02;3;1;0;1;256;14;1;0;3;10000;10000;4000;0;1;0;.001834;NA;.004749;.008713;.012685;.015000;4;210
0.02;3;1;0;1;256;14;1;0;3;10000;10000;8000;0;1;0;.001052;NA;.015154;.023519;.031876;.033333;5;281
0.01;3;1;0;1;256;14;1;0;3;10000;10000;12000;0;1;0;.001904;NA;.026336;.039425;.053957;.056666;5;285
0.02;3;1;0;1;256;14;1;0;3;10000;10000;16000;0;1;0;.001872;NA;.040511;.062141;.078712;.080000;6;303
0.02;3;1;0;1;256;14;1;0;3;10000;10000;20000;0;1;0;.002010;NA;.061985;.085730;.109427;.111666;6;334
0.01;3;1;0;1;256;14;1;0;5;10000;10000;1000;0;1;0;.001901;NA;.000545;.000854;.001311;.003333;4;176
0.01;3;1;0;1;256;14;1;0;5;10000;10000;4000;0;1;0;.001844;NA;.006872;.010664;.013995;.016666;4;267
0.01;3;1;0;1;256;14;1;0;5;10000;10000;8000;0;1;0;.001846;NA;.015275;.026880;.034569;.036666;5;255
0.01;3;1;0;1;256;14;1;0;5;10000;10000;12000;0;1;0;.000970;NA;.027514;.043180;.053238;.055000;6;305
0.02;3;1;0;1;256;14;1;0;5;10000;10000;16000;0;1;0;.001013;NA;.045757;.067367;.084432;.085000;6;322
0.02;3;1;0;1;256;14;1;0;5;10000;10000;20000;0;1;0;.001854;NA;.064396;.091642;.116987;.118333;7;326
0.02;3;1;0;1;256;14;1;0;6;10000;10000;1000;0;1;0;.001981;NA;.000400;.000291;.000397;.001666;4;205
0.03;3;1;0;1;256;14;1;0;6;10000;10000;4000;0;1;0;.001087;NA;.002235;.002114;.003169;.005000;4;321
0.02;3;1;0;1;256;14;1;0;6;10000;10000;8000;0;1;0;.000937;NA;.007869;.007734;.009943;.011666;4;438
0.02;3;1;0;1;256;14;1;0;6;10000;10000;12000;0;1;0;.002798;NA;.015347;.015228;.016839;.020000;4;469
0.01;3;1;0;1;256;14;1;0;6;10000;10000;16000;0;1;0;.000983;NA;.023315;.023204;.025276;.026666;4;526
0.02;3;1;0;1;256;14;1;0;6;10000;10000;20000;0;1;0;.001839;NA;.030586;.030451;.036495;.038333;4;478
0.02;3;1;0;1;256;14;1;0;8;10000;10000;1000;0;1;0;;NA;;;;5.168333;3;5
0.02;3;1;0;1;256;14;1;0;8;10000;10000;4000;0;1;0;;NA;;;;5.168333;3;5
0.02;3;1;0;1;256;14;1;0;8;10000;10000;8000;0;1;0;;NA;;;;5.168333;3;5
0.01;3;1;0;1;256;14;1;0;8;10000;10000;12000;0;1;0;;NA;;;;5.168333;5;5
