comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        256       2         1         0         1         0         0         1000000     0           1           .001033      NA          .019300           .020325             .020325            .025000              186           490
0.02          3                  1                  0    1        256       2         1         0         2         0         0         1000000     0           1           .000489      NA          .011526           .013314             .013314            .018333              125           414
0.01          3                  1                  0    1        256       2         1         0         3         0         0         1000000     0           1           .000206      NA          .013127           .021371             .021371            .028333              156           291
0.02          3                  1                  0    1        256       2         1         0         4         0         0         1000000     0           1           .000293      NA          .014879           .024881             .024881            .031666              156           297
0.02          3                  1                  0    1        256       2         1         0         5         0         0         1000000     0           1           .000234      NA          .011595           .018528             .018528            .026666              127           271
0.02          3                  1                  0    1        256       2         1         0         6         0         0         1000000     0           1           .000002      NA          .001372           .001282             .001282            .003333              34            357
0.02          3                  1                  0    3        256       2         1         0         1         0         0         1000000     0           1           .000341      NA          .007617           .013027             .013027            .015000              186           972
0.02          3                  1                  0    3        256       2         1         0         2         0         0         1000000     0           1           .000153      NA          .003795           .006535             .006535            .007777              126           913
0.02          3                  1                  0    3        256       2         1         0         3         0         0         1000000     0           1           .000087      NA          .004073           .007414             .007414            .011111              155           670
0.02          3                  1                  0    3        256       2         1         0         4         0         0         1000000     0           1           .000130      NA          .004638           .009780             .009780            .012777              157           676
0.02          3                  1                  0    3        256       2         1         0         5         0         0         1000000     0           1           .000070      NA          .003354           .006597             .006597            .010000              125           621
0.02          3                  1                  0    3        256       2         1         0         6         0         0         1000000     0           1           .000003      NA          .000485           .000458             .000458            .001111              33            785
0.02          3                  1                  0    6        256       2         1         0         1         0         0         1000000     0           1           .000199      NA          .004391           .011644             .011644            .013055              187           1265
0.02          3                  1                  0    6        256       2         1         0         2         0         0         1000000     0           1           .000101      NA          .002618           .006154             .006154            .007222              126           1386
0.02          3                  1                  0    6        256       2         1         0         3         0         0         1000000     0           1           .000043      NA          .002134           .005261             .005261            .007222              156           1111
0.01          3                  1                  0    6        256       2         1         0         4         0         0         1000000     0           1           .000058      NA          .002228           .007171             .007171            .009444              157           895
0.02          3                  1                  0    6        256       2         1         0         5         0         0         1000000     0           1           .000035      NA          .001891           .005368             .005368            .007222              126           981
0.02          3                  1                  0    6        256       2         1         0         6         0         0         1000000     0           1           .000002      NA          .000383           .000371             .000371            .000555              34            1979
0.01          3                  1                  0    9        256       2         1         0         1         0         0         1000000     0           1           .000170      NA          .004076           .011957             .011957            .013333              187           1720
0.02          3                  1                  0    9        256       2         1         0         2         0         0         1000000     0           1           .000081      NA          .002527           .006042             .006042            .007037              126           2029
0.02          3                  1                  0    9        256       2         1         0         3         0         0         1000000     0           1           .000033      NA          .001532           .004867             .004867            .006666              155           1277
0.02          3                  1                  0    9        256       2         1         0         4         0         0         1000000     0           1           .000042      NA          .001697           .006594             .006594            .008888              156           1082
0.01          3                  1                  0    9        256       2         1         0         5         0         0         1000000     0           1           .000032      NA          .001591           .004926             .004926            .007037              125           1266
0.02          3                  1                  0    9        256       2         1         0         6         0         0         1000000     0           1           .000001      NA          .000397           .000394             .000394            .000555              33            3357
0.02          3                  1                  0    12       256       2         1         0         1         0         0         1000000     0           1           .000107      NA          .003454           .012148             .012148            .013333              187           1931
0.02          3                  1                  0    12       256       2         1         0         2         0         0         1000000     0           1           .000064      NA          .002027           .006091             .006091            .007361              126           2072
0.02          3                  1                  0    12       256       2         1         0         3         0         0         1000000     0           1           .000025      NA          .001272           .004885             .004885            .006250              156           1521
0.01          3                  1                  0    12       256       2         1         0         4         0         0         1000000     0           1           .000034      NA          .001378           .006490             .006490            .008333              157           1235
0.02          3                  1                  0    12       256       2         1         0         5         0         0         1000000     0           1           .000023      NA          .001430           .004978             .004978            .006388              126           1667
0.02          3                  1                  0    12       256       2         1         0         6         0         0         1000000     0           1           0            NA          .000355           .000395             .000395            .000555              34            4204
0.02          3                  1                  0    15       256       2         1         0         1         0         0         1000000     0           1           .000073      NA          .002911           .012145             .012145            .013666              187           1982
0.02          3                  1                  0    15       256       2         1         0         2         0         0         1000000     0           1           .000045      NA          .001847           .006110             .006110            .007222              126           2379
0.02          3                  1                  0    15       256       2         1         0         3         0         0         1000000     0           1           .000022      NA          .001257           .004867             .004867            .006444              156           1811
0.02          3                  1                  0    15       256       2         1         0         4         0         0         1000000     0           1           .000025      NA          .001235           .006442             .006442            .008555              155           1334
0.02          3                  1                  0    15       256       2         1         0         5         0         0         1000000     0           1           .000023      NA          .001337           .005104             .005104            .006555              126           1898
0.02          3                  1                  0    15       256       2         1         0         6         0         0         1000000     0           1           0            NA          .000291           .000361             .000361            .000555              34            4528
0.02          3                  1                  0    18       256       2         1         0         1         0         0         1000000     0           1           .000059      NA          .002563           .012026             .012026            .013888              187           2050
0.02          3                  1                  0    18       256       2         1         0         2         0         0         1000000     0           1           .000032      NA          .001572           .006101             .006101            .007222              126           2420
0.02          3                  1                  0    18       256       2         1         0         3         0         0         1000000     0           1           .000016      NA          .001091           .004897             .004897            .006666              156           1823
0.02          3                  1                  0    18       256       2         1         0         4         0         0         1000000     0           1           .000022      NA          .001131           .006408             .006408            .008518              157           1481
0.02          3                  1                  0    18       256       2         1         0         5         0         0         1000000     0           1           .000017      NA          .001113           .004983             .004983            .006666              126           1840
0.02          3                  1                  0    18       256       2         1         0         6         0         0         1000000     0           1           0            NA          .000260           .000352             .000352            .000648              33            4631
0.02          3                  1                  0    21       256       2         1         0         1         0         0         1000000     0           1           .000047      NA          .002272           .011954             .011954            .013650              187           2151
0.02          3                  1                  0    21       256       2         1         0         2         0         0         1000000     0           1           .000026      NA          .001386           .006020             .006020            .007460              126           2412
0.02          3                  1                  0    21       256       2         1         0         3         0         0         1000000     0           1           .000014      NA          .000940           .004922             .004922            .006825              157           1781
0.02          3                  1                  0    21       256       2         1         0         4         0         0         1000000     0           1           .000017      NA          .000988           .006463             .006463            .008333              157           1541
