comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;256;407;1;0;5;10000;10000;1000;0;1;2;.000501;NA;.001219;.001284;.001548;.002083;15;1408
0.02;3;1;0;4;256;407;1;0;5;10000;10000;1000;1;1;2;.000904;.001396;.000539;.000686;.000882;.002916;21;821
0.02;3;1;0;4;256;407;1;0;5;10000;10000;10000;0;1;2;.000657;NA;.008757;.009549;.011612;.012083;126;1781
0.02;3;1;0;4;256;407;1;0;5;10000;10000;10000;1;1;2;.005525;.009384;.005129;.006402;.007214;.016666;165;1146
0.01;3;1;0;4;256;407;1;0;5;10000;10000;100000;0;1;2;.003079;NA;.083493;.095330;.109251;.113750;1293;1803
0.02;3;1;0;4;256;407;1;0;5;10000;10000;100000;1;1;2;.051355;.090898;.050658;.058221;.063873;.152083;1692;1190
0.02;3;1;0;4;256;407;1;0;5;10000;10000;1000000;0;1;2;.018207;NA;.823876;.954751;1.149325;1.174583;12223;1712
0.02;3;1;0;4;256;407;1;0;5;10000;10000;1000000;1;1;2;.532948;.943827;.527016;.568542;.629690;1.502500;17081;1224
0.02;3;1;0;4;256;407;1;0;5;10000;10000;10000000;0;1;2;;NA;;;;1.345416;61784;2326
0.01;3;1;0;4;256;407;1;0;5;10000;10000;10000000;1;1;2;;;;;;41.666666;124439;53
