comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
8.41;527;1;0;30;256;70;1;0;5;10000;10000;1;0;0;2;.000526;NA;.006225;.400248;.435808;.436333;92;45
8.52;526;1;0;30;256;70;1;0;5;10000;10000;2;0;0;2;.001237;NA;.012055;.301082;.313404;.314666;164;119
8.46;527;1;0;30;256;70;1;0;5;10000;10000;3;0;0;2;.001115;NA;.017585;.180971;.192367;.193666;227;282
8.75;524;1;0;30;256;70;1;0;10;10000;10000;1;0;0;2;.000688;NA;.019037;.914724;.918399;.919333;89;65
8.74;524;1;0;30;256;70;1;0;10;10000;10000;2;0;0;2;.001219;NA;.032175;.890066;.891834;.894333;150;114
8.69;523;1;0;30;256;70;1;0;10;10000;10000;3;0;0;2;.001557;NA;.040643;.566919;.576464;.578000;213;219
8.44;527;1;0;30;256;70;1;1;5;10000;10000;1;0;0;2;.000509;NA;.005725;.090512;.093404;.094000;86;193
8.44;526;1;0;30;256;70;1;1;5;10000;10000;2;0;0;2;.000779;NA;.010938;.084603;.091148;.092000;149;370
8.48;527;1;0;30;256;70;1;1;5;10000;10000;3;0;0;2;.001091;NA;.015628;.068446;.078554;.080000;210;607
8.81;525;1;0;30;256;70;1;1;10;10000;10000;1;0;0;2;.000815;NA;.014074;.172824;.175232;.176000;86;251
8.68;524;1;0;30;256;70;1;1;10;10000;10000;2;0;0;2;.001244;NA;.025189;.179684;.181891;.183666;146;433
8.80;525;1;0;30;256;70;1;1;10;10000;10000;3;0;0;2;.001678;NA;.032970;.133490;.138702;.140333;185;731
8.51;526;1;0;30;256;71;1;0;5;10000;10000;1;0;0;2;.000855;NA;.009569;1.128718;1.463352;1.464000;144;20
8.53;526;1;0;30;256;71;1;0;5;10000;10000;2;0;0;2;.001477;NA;.018112;.691510;.724699;.726000;246;77
8.39;527;1;0;30;256;71;1;0;5;10000;10000;3;0;0;2;.001061;NA;.026826;.430521;.452954;.454333;350;183
8.67;525;1;0;30;256;71;1;0;10;10000;10000;1;0;0;2;.000747;NA;.031008;1.819751;1.824480;1.825333;135;52
