comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.38;229;1;0;15;256;2;1;0;2;0;0;1000000;0;0;.000004;NA;.004732;.011078;.011078;.013333;125;545
1.38;227;1;0;15;256;2;1;0;2;0;0;10000000;0;0;.000004;NA;.036424;.111210;.111210;.123333;1224;445
1.36;228;1;0;15;256;2;1;0;2;0;0;100000000;0;0;.000004;NA;.358279;1.110421;1.110420;1.225333;12210;440
1.36;228;1;0;15;256;2;1;0;3;0;0;1000000;0;0;.000003;NA;.003755;.009958;.009958;.012666;64;451
1.35;227;1;0;15;256;2;1;0;3;0;0;10000000;0;0;.000004;NA;.027544;.106444;.106444;.127333;613;325
1.35;228;1;0;15;256;2;1;0;3;0;0;100000000;0;0;.000004;NA;.260650;1.097685;1.097685;1.256666;6106;312
1.34;230;1;0;15;256;2;1;0;4;0;0;1000000;0;0;.000003;NA;.005388;.019784;.019784;.024000;94;337
1.36;228;1;0;15;256;2;1;0;4;0;0;10000000;0;0;.000004;NA;.040783;.188650;.188650;.238666;918;257
1.36;228;1;0;15;256;2;1;0;4;0;0;100000000;0;0;.000003;NA;.414289;2.019824;2.019824;2.391333;9158;260
1.37;228;1;0;15;256;2;1;0;5;0;0;1000000;0;0;.000003;NA;.004093;.009923;.009923;.013333;94;475
1.36;228;1;0;15;256;2;1;0;5;0;0;10000000;0;0;.000004;NA;.028327;.109468;.109468;.127333;918;335
1.32;228;1;0;15;256;2;1;0;5;0;0;100000000;0;0;.000004;NA;.283505;1.033603;1.033603;1.278666;9158;334
1.37;228;1;0;15;256;2;1;0;6;0;0;1000000;0;0;.000003;NA;.000529;.000498;.000498;.001333;33;705
1.34;226;1;0;15;256;2;1;0;6;0;0;10000000;0;0;.000004;NA;.004850;.004816;.004816;.006000;308;1192
1.36;227;1;0;15;256;2;1;0;6;0;0;100000000;0;0;.000003;NA;.043096;.043065;.043065;.046666;3054;1395
1.36;228;1;0;25;256;2;1;0;2;0;0;1000000;0;0;.000002;NA;.002927;.010551;.010551;.012000;125;621
1.35;227;1;0;25;256;2;1;0;2;0;0;10000000;0;0;.000002;NA;.029714;.109902;.109902;.118400;1224;629
1.37;229;1;0;25;256;2;1;0;2;0;0;100000000;0;0;.000001;NA;.277224;1.071920;1.071920;1.185200;12211;587
1.37;228;1;0;25;256;2;1;0;3;0;0;1000000;0;0;.000002;NA;.002157;.008913;.008913;.012000;65;464
1.36;227;1;0;25;256;2;1;0;3;0;0;10000000;0;0;.000002;NA;.017284;.097780;.097780;.118400;613;367
1.36;227;1;0;25;256;2;1;0;3;0;0;100000000;0;0;.000001;NA;.174204;.922539;.922539;1.172400;6106;372
1.37;229;1;0;25;256;2;1;0;4;0;0;1000000;0;0;.000002;NA;.002792;.017335;.017335;.022800;94;312
1.32;229;1;0;25;256;2;1;0;4;0;0;10000000;0;0;.000001;NA;.025867;.187723;.187723;.226400;918;286
1.38;228;1;0;25;256;2;1;0;4;0;0;100000000;0;0;.000002;NA;.262039;1.872405;1.872405;2.271200;9158;289
1.36;228;1;0;25;256;2;1;0;5;0;0;1000000;0;0;.000002;NA;.002281;.009598;.009598;.012000;95;480
1.36;228;1;0;25;256;2;1;0;5;0;0;10000000;0;0;.000002;NA;.019821;.096498;.096498;.120400;918;414
1.38;227;1;0;25;256;2;1;0;5;0;0;100000000;0;0;.000002;NA;.196342;1.008020;1.008020;1.200800;9158;410
1.36;227;1;0;25;256;2;1;0;6;0;0;1000000;0;0;.000002;NA;.000433;.000419;.000419;.000800;33;1075
1.37;228;1;0;25;256;2;1;0;6;0;0;10000000;0;0;.000002;NA;.004236;.004219;.004219;.006000;308;1748
1.34;228;1;0;25;256;2;1;0;6;0;0;100000000;0;0;.000001;NA;.041096;.041093;.041093;.046400;3054;2233
1.35;228;1;0;35;256;2;1;0;2;0;0;1000000;0;0;.000001;NA;.002568;.010291;.010291;.012000;126;758
1.38;229;1;0;35;256;2;1;0;2;0;0;10000000;0;0;.000001;NA;.025100;.102472;.102472;.115142;1224;765
1.35;233;1;0;35;256;2;1;0;2;0;0;100000000;0;0;.000001;NA;.243774;1.058823;1.058823;1.182000;12211;723
1.36;228;1;0;35;256;2;1;0;3;0;0;1000000;0;0;.000001;NA;.001483;.009520;.009520;.011714;63;451
1.36;228;1;0;35;256;2;1;0;3;0;0;10000000;0;0;.000001;NA;.014149;.091541;.091541;.114857;613;433
1.34;233;1;0;35;256;2;1;0;3;0;0;100000000;0;0;.000001;NA;.142022;.887609;.887609;1.154571;6106;431
1.38;229;1;0;35;256;2;1;0;4;0;0;1000000;0;0;.000001;NA;.002207;.017154;.017154;.022571;94;349
1.36;229;1;0;35;256;2;1;0;4;0;0;10000000;0;0;.000001;NA;.020582;.180236;.180236;.222857;918;324
1.36;228;1;0;35;256;2;1;0;4;0;0;100000000;0;0;.000001;NA;.210928;1.761987;1.761987;2.234285;9160;331
1.38;227;1;0;35;256;2;1;0;5;0;0;1000000;0;0;.000001;NA;.001748;.009109;.009109;.011714;94;531
1.37;228;1;0;35;256;2;1;0;5;0;0;10000000;0;0;.000001;NA;.017312;.091538;.091538;.118000;918;515
1.37;227;1;0;35;256;2;1;0;5;0;0;100000000;0;0;.000001;NA;.173374;.933121;.933121;1.180000;9158;515
1.35;228;1;0;35;256;2;1;0;6;0;0;1000000;0;0;.000001;NA;.000387;.000375;.000375;.000857;33;1585
1.35;227;1;0;35;256;2;1;0;6;0;0;10000000;0;0;.000001;NA;.004066;.004052;.004052;.004857;308;2895
1.37;227;1;0;35;256;2;1;0;6;0;0;100000000;0;0;.000001;NA;.042077;.042091;.042091;.046857;3054;3161
