comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
6.46;510;1;0;1;32;400;1;0;5;10000;10000;32;0;0;2;.005856;NA;.003120;.002891;.002873;.010000;4;58
6.87;531;1;0;1;32;400;1;0;5;10000;10000;32;1;0;2;.010020;.002213;.000803;.002492;.002488;.010000;4;38
6.40;511;1;0;1;32;400;1;0;5;10000;10000;64;0;0;2;.004522;NA;.009915;.009447;.009431;.010000;5;82
6.95;530;1;0;1;32;400;1;0;5;10000;10000;64;1;0;2;.009554;.009020;.001605;.008702;.008698;.030000;5;48
6.48;511;1;0;1;32;400;1;0;5;10000;10000;128;0;0;2;.002725;NA;.038399;.037432;.037419;.040000;9;97
7.00;531;1;0;1;32;400;1;0;5;10000;10000;128;1;0;2;.017071;.036247;.005622;.024066;.024064;.080000;10;58
6.45;512;1;0;1;32;400;1;0;5;10000;10000;256;0;0;2;.003848;NA;.092123;.089889;.089873;.090000;27;98
7.01;530;1;0;1;32;400;1;0;5;10000;10000;256;1;0;2;.016972;.092918;.006912;.105720;.105718;.210000;28;47
6.43;511;1;0;1;32;400;1;0;5;10000;10000;512;0;0;2;.007550;NA;.273230;.272169;.272163;.280000;101;98
7.00;530;1;0;1;32;400;1;0;5;10000;10000;512;1;0;2;.018132;.266442;.024871;.282264;.282262;.570000;105;51
