comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.44          233                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           1             0.034431     NA          0.655152          1.250240            1.250222           1.29                 1836          53
1.40          231                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           5             0.043851     NA          0.900844          1.589934            1.589917           1.63                 1834          57
1.44          232                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           10            0.054476     NA          1.104110          1.835021            1.835008           1.89                 1834          60
1.45          232                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           50            0.043938     NA          1.165573          1.940999            1.940982           1.99                 1834          60
1.44          233                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           100           0.043887     NA          1.135287          1.957398            1.957385           2.00                 1836          58
1.45          232                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           500           0.049097     NA          1.192950          1.931244            1.931225           1.98                 1836          61
1.44          233                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           1000          0.049154     NA          1.144819          1.942601            1.942585           1.99                 1834          59
1.43          233                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           10000         0.016455     NA          1.139450          1.894840            1.894831           1.91                 1835          60
1.38          233                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           100000        0.021628     NA          1.167445          1.992186            1.992181           2.02                 1845          58
1.41          232                1                  0    1        256       2         1         0         8         0         0         10000000    0           0           1000000       0.031916     NA          1.142099          1.909674            1.909662           1.94                 1926          59
1.45          233                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           1             0.115349     NA          0.813097          0.645455            0.645440           0.76                 2446          108
1.45          232                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           5             0.125283     NA          1.119846          0.940180            0.940167           1.07                 2445          109
1.43          233                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           10            0.119619     NA          1.308517          1.128264            1.128251           1.25                 2446          108
1.44          232                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           50            0.109751     NA          1.338715          1.161423            1.161410           1.27                 2445          108
1.43          232                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           100           0.114381     NA          1.366415          1.158454            1.158448           1.27                 2447          110
1.42          232                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           500           0.109851     NA          1.388155          1.212107            1.212097           1.33                 2445          108
1.42          233                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           1000          0.120227     NA          1.361660          1.165434            1.165428           1.29                 2445          109
1.43          232                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           10000         0.109743     NA          1.365046          1.162832            1.162819           1.28                 2445          110
1.44          232                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           100000        0.125168     NA          1.382315          1.172134            1.172119           1.30                 2451          109
1.44          233                1                  0    1        256       2         1         0         9         0         0         10000000    0           0           1000000       0.123121     NA          1.415751          1.187874            1.187858           1.31                 2506          110
1.41          232                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           1             0.038545     NA          0.628011          0.994464            0.994449           1.03                 1529          63
1.43          231                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           5             0.048286     NA          0.870542          1.195370            1.195365           1.24                 1529          71
1.44          233                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           10            0.046049     NA          0.944690          1.325162            1.325154           1.37                 1529          70
1.42          231                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           50            0.043746     NA          0.971114          1.433895            1.433874           1.48                 1529          67
1.42          232                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           100           0.049089     NA          1.021195          1.444623            1.444590           1.49                 1529          70
1.39          231                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           500           0.033454     NA          0.986642          1.429912            1.429909           1.46                 1529          69
1.44          232                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           1000          0.045772     NA          1.022868          1.449789            1.449775           1.50                 1529          69
1.41          232                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           10000         0.054463     NA          1.020763          1.448474            1.448460           1.50                 1531          69
1.35          232                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           100000        0.043561     NA          1.014992          1.452335            1.452322           1.50                 1536          69
1.39          232                1                  0    1        256       2         1         0         10        0         0         10000000    0           0           1000000       0.038561     NA          1.013100          1.439599            1.439557           1.48                 1591          70
1.44          232                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           1             0.047822     NA          0.653181          1.241289            1.241267           1.29                 1529          52
1.42          231                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           5             0.047666     NA          0.978878          1.649553            1.649547           1.70                 1529          58
1.41          232                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           10            0.038303     NA          1.088770          1.819835            1.819820           1.86                 1529          59
1.40          231                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           50            0.042673     NA          1.130584          1.854757            1.854742           1.90                 1529          60
1.42          232                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           100           0.032089     NA          1.165542          1.864246            1.864241           1.90                 1529          62
1.42          232                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           500           0.038387     NA          1.141869          1.905614            1.905608           1.94                 1529          59
1.42          232                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           1000          0.036604     NA          1.143079          1.911145            1.911128           1.95                 1529          59
1.42          232                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           10000         0.016499     NA          1.161061          1.906005            1.905970           1.92                 1531          61
1.42          231                1                  0    1        256       2         1         0         11        0         0         10000000    0           0           100000        0.036875     NA          1.170764          1.930744            1.930727           1.97                 1535          60
