comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.40          231                1                  0    8        256       2         1         0         9         0         0         1000000     0           0           0             .000007      NA          .000894           .000850             .000850            .001250              33            416
1.42          232                1                  0    8        256       2         1         0         9         0         0         1000000     0           0           1             .000008      NA          .001002           .000890             .000890            .002500              33            405
1.40          231                1                  0    8        256       2         1         0         9         0         0         1000000     0           0           3             .000007      NA          .000949           .000858             .000858            .001250              33            450
1.42          231                1                  0    8        256       2         1         0         9         0         0         1000000     0           0           5             .000008      NA          .000955           .001224             .001224            .002500              33            333
1.36          230                1                  0    8        256       2         1         0         9         0         100       1000000     0           0           0             .000007      NA          .000903           .001156             .001156            .001250              33            405
1.42          232                1                  0    8        256       2         1         0         9         0         100       1000000     0           0           1             .000008      NA          .000974           .001088             .001088            .002500              33            320
1.42          231                1                  0    8        256       2         1         0         9         0         100       1000000     0           0           3             .000008      NA          .000999           .001028             .001028            .002500              33            400
1.42          231                1                  0    8        256       2         1         0         9         0         100       1000000     0           0           5             .000008      NA          .001071           .001103             .001102            .002500              33            350
1.43          231                1                  0    8        256       2         1         0         9         0         1000      1000000     0           0           0             .000008      NA          .001230           .001111             .001111            .002500              33            457
1.44          231                1                  0    8        256       2         1         0         9         0         1000      1000000     0           0           1             .000008      NA          .001116           .001452             .001452            .002500              33            375
1.42          231                1                  0    8        256       2         1         0         9         0         1000      1000000     0           0           3             .000008      NA          .000930           .001181             .001181            .002500              33            352
1.43          232                1                  0    8        256       2         1         0         9         0         1000      1000000     0           0           5             .000008      NA          .000965           .001383             .001383            .002500              33            300
1.43          231                1                  0    8        256       2         1         0         9         0         100000    1000000     0           0           0             .000008      NA          .000965           .001525             .001525            .002500              33            300
1.41          230                1                  0    8        256       2         1         0         9         0         100000    1000000     0           0           1             .000008      NA          .001256           .001463             .001463            .002500              33            367
1.44          232                1                  0    8        256       2         1         0         9         0         100000    1000000     0           0           3             .000008      NA          .000904           .000824             .000824            .002500              33            325
1.44          231                1                  0    8        256       2         1         0         9         0         100000    1000000     0           0           5             .000008      NA          .001007           .000942             .000942            .001250              33            436
1.44          234                1                  0    8        256       2         1         0         9         100       0         1000000     0           0           0             .000008      NA          .001017           .001291             .001291            .002500              33            306
1.43          231                1                  0    8        256       2         1         0         9         100       0         1000000     0           0           1             .000007      NA          .000997           .001059             .001058            .002500              33            415
1.41          232                1                  0    8        256       2         1         0         9         100       0         1000000     0           0           3             .000008      NA          .001014           .001064             .001064            .002500              33            354
1.44          232                1                  0    8        256       2         1         0         9         100       0         1000000     0           0           5             .000007      NA          .001007           .001231             .001231            .002500              33            314
1.46          233                1                  0    8        256       2         1         0         9         100       100       1000000     0           0           0             .000007      NA          .001118           .001099             .001099            .002500              33            470
