comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.42          230                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           0             0.002739     NA          0.072187          0.117749            0.117748           0.14                 72            56
1.42          229                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           1             0.002727     NA          0.043134          0.074196            0.074195           0.08                 49            56
1.44          229                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           2             0.002810     NA          0.037065          0.077742            0.077740           0.09                 49            48
1.40          228                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           3             0.001081     NA          0.025476          0.073019            0.073018           0.08                 49            36
1.42          229                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           4             0.002720     NA          0.036867          0.081512            0.081511           0.09                 49            47
1.43          228                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           5             0.002803     NA          0.037805          0.079653            0.079652           0.09                 49            48
1.45          230                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           6             0.002739     NA          0.037029          0.079381            0.079379           0.09                 49            45
1.44          229                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           7             0.002773     NA          0.037843          0.080739            0.080738           0.09                 49            48
1.44          229                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           8             0.001100     NA          0.037895          0.106957            0.106956           0.12                 49            36
1.42          229                1                  0    1        64        2         1         0         8         0         0         1000000     0           0           9             0.001080     NA          0.043453          0.105920            0.105919           0.11                 51            41
1.44          228                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           0             0.002787     NA          0.062684          0.087893            0.087892           0.10                 64            70
1.42          229                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           1             0.002739     NA          0.045453          0.070023            0.070022           0.08                 49            65
1.42          228                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           2             0.002731     NA          0.038341          0.050042            0.050040           0.06                 49            72
1.41          229                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           3             0.002819     NA          0.039314          0.064078            0.064076           0.07                 49            60
1.42          229                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           4             0.002739     NA          0.039554          0.064749            0.064748           0.07                 49            61
1.40          229                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           5             0.002727     NA          0.041050          0.065417            0.065416           0.08                 49            59
1.41          230                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           6             0.002787     NA          0.041380          0.063617            0.063615           0.07                 49            64
1.42          229                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           7             0.002811     NA          0.040300          0.065173            0.065171           0.07                 49            61
1.42          228                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           8             0.002857     NA          0.056260          0.087556            0.087554           0.10                 49            60
1.43          229                1                  0    1        64        2         1         0         10        0         0         1000000     0           0           9             0.002809     NA          0.054602          0.086169            0.086168           0.09                 49            61
1.41          229                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           0             0.000642     NA          0.063774          0.094627            0.094626           0.10                 72            66
1.40          229                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           1             0.001542     NA          0.052492          0.085661            0.085659           0.10                 49            55
1.44          228                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           2             0.001554     NA          0.044882          0.073562            0.073560           0.08                 49            60
1.42          229                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           3             0.001570     NA          0.042168          0.068836            0.068835           0.08                 49            60
1.42          229                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           4             0.001643     NA          0.041638          0.070986            0.070985           0.08                 49            57
1.43          229                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           5             0.001664     NA          0.041385          0.070126            0.070125           0.08                 49            54
1.42          229                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           6             0.001552     NA          0.040712          0.069698            0.069697           0.08                 49            56
1.42          228                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           7             0.000622     NA          0.025764          0.059497            0.059496           0.07                 49            39
1.41          229                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           8             0.001664     NA          0.066631          0.104585            0.104584           0.11                 49            64
1.43          228                1                  0    1        64        2         1         0         11        0         0         1000000     0           0           9             0.001570     NA          0.063387          0.099926            0.099924           0.11                 49            62
1.44          231                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           0             0.002749     NA          0.074455          0.089450            0.089448           0.10                 64            82
1.40          229                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           1             0.001960     NA          0.039940          0.074000            0.073999           0.09                 41            47
1.38          229                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           2             0.002779     NA          0.038388          0.075774            0.075773           0.08                 41            51
1.43          229                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           3             0.002752     NA          0.037571          0.074169            0.074168           0.08                 41            52
1.42          228                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           4             0.002736     NA          0.036834          0.070862            0.070861           0.08                 41            53
1.41          229                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           5             0.001082     NA          0.024833          0.070690            0.070689           0.08                 41            33
1.43          228                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           6             0.002719     NA          0.035245          0.063556            0.063555           0.08                 41            51
1.43          229                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           7             0.002820     NA          0.036032          0.069670            0.069668           0.08                 41            49
1.43          229                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           8             0.001082     NA          0.036837          0.092185            0.092183           0.10                 41            40
1.44          229                1                  0    1        64        2         1         0         12        0         0         1000000     0           0           9             0.002781     NA          0.054938          0.081817            0.081815           0.09                 41            66
1.40          231                1                  0    1        128       2         1         0         8         0         0         1000000     0           0           0             0.002840     NA          0.112845          0.206560            0.206558           0.21                 141           54
1.44          232                1                  0    1        128       2         1         0         8         0         0         1000000     0           0           1             0.002780     NA          0.088847          0.174476            0.174475           0.18                 95            51
1.44          232                1                  0    1        128       2         1         0         8         0         0         1000000     0           0           2             0.002740     NA          0.083936          0.178247            0.178246           0.18                 95            48
1.43          232                1                  0    1        128       2         1         0         8         0         0         1000000     0           0           3             0.002726     NA          0.087250          0.173814            0.173812           0.19                 95            49
1.42          231                1                  0    1        128       2         1         0         8         0         0         1000000     0           0           4             0.001083     NA          0.064242          0.196549            0.196548           0.20                 95            33
