comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.25;311;1;0;1;512;14;1;0;2;10000;10000;1000;0;0;0;0.006173;NA;0.009728;0.009076;0.009069;0.01;4;73
2.24;311;1;0;1;512;14;1;0;2;10000;10000;4000;0;0;0;0.006242;NA;0.083528;0.093951;0.093940;0.10;4;84
2.47;312;1;0;1;512;14;1;0;2;10000;10000;8000;0;0;0;0.006232;NA;0.297048;0.294710;0.294704;0.30;5;99
2.35;312;1;0;1;512;14;1;0;2;10000;10000;12000;0;0;0;0.006477;NA;0.644837;0.641662;0.641655;0.65;6;99
2.21;311;1;0;1;512;14;1;0;2;10000;10000;16000;0;0;0;0.004717;NA;0.954483;0.982837;0.982825;0.99;9;96
2.25;312;1;0;1;512;14;1;0;2;10000;10000;20000;0;0;0;0.005969;NA;1.521276;1.517659;1.517655;1.52;8;100
2.43;311;1;0;1;512;14;1;0;3;10000;10000;1000;0;0;0;0.006212;NA;0.006344;0.005172;0.005167;0.01;3;66
2.28;311;1;0;1;512;14;1;0;3;10000;10000;4000;0;0;0;0.003719;NA;0.056828;0.055699;0.055692;0.06;4;96
2.39;312;1;0;1;512;14;1;0;3;10000;10000;8000;0;0;0;0.004048;NA;0.173051;0.172000;0.171993;0.18;4;98
2.39;312;1;0;1;512;14;1;0;3;10000;10000;12000;0;0;0;0.006189;NA;0.325906;0.324029;0.324023;0.33;5;99
2.46;310;1;0;1;512;14;1;0;3;10000;10000;16000;0;0;0;0.006165;NA;0.565975;0.564202;0.564195;0.57;5;99
2.20;311;1;0;1;512;14;1;0;3;10000;10000;20000;0;0;0;0.006225;NA;0.846612;0.844406;0.844393;0.85;6;99
2.23;312;1;0;1;512;14;1;0;5;10000;10000;1000;0;0;0;0.006421;NA;0.008855;0.007816;0.007809;0.01;4;78
2.37;312;1;0;1;512;14;1;0;5;10000;10000;4000;0;0;0;0.016512;NA;0.069771;0.069017;0.069011;0.08;4;84
2.19;311;1;0;1;512;14;1;0;5;10000;10000;8000;0;0;0;0.004219;NA;0.304948;0.303496;0.303489;0.31;4;99
2.35;311;1;0;1;512;14;1;0;5;10000;10000;12000;0;0;0;0.006220;NA;0.565420;0.563833;0.563826;0.57;5;99
2.11;312;1;0;1;512;14;1;0;5;10000;10000;16000;0;0;0;0.006255;NA;1.072790;1.070969;1.070962;1.08;6;99
2.21;312;1;0;1;512;14;1;0;5;10000;10000;20000;0;0;0;0.006043;NA;1.599063;1.597036;1.597032;1.60;7;99
2.41;311;1;0;1;512;14;1;0;6;10000;10000;1000;0;0;0;0.006262;NA;0.005965;0.004670;0.004666;0.01;3;80
2.24;310;1;0;1;512;14;1;0;6;10000;10000;4000;0;0;0;0.006208;NA;0.057086;0.055694;0.055690;0.06;3;93
2.18;311;1;0;1;512;14;1;0;6;10000;10000;8000;0;0;0;0.006055;NA;0.166175;0.164867;0.164860;0.17;4;97
2.21;310;1;0;1;512;14;1;0;6;10000;10000;12000;0;0;0;0.006030;NA;0.281931;0.281034;0.281028;0.29;4;98
2.35;310;1;0;1;512;14;1;0;6;10000;10000;16000;0;0;0;0.006234;NA;0.576109;0.574869;0.574862;0.58;4;99
2.21;312;1;0;1;512;14;1;0;6;10000;10000;20000;0;0;0;0.011573;NA;0.840702;0.839585;0.839579;0.85;4;98
2.37;315;1;0;1;512;14;1;0;8;10000;10000;1000;0;0;0;0.005943;NA;0.017753;0.025690;0.025686;0.03;4;66
2.29;315;1;0;1;512;14;1;0;8;10000;10000;4000;0;0;0;0.006342;NA;0.154961;0.300205;0.300198;0.31;6;51
2.51;316;1;0;1;512;14;1;0;8;10000;10000;8000;0;0;0;0.011596;NA;0.507081;0.999646;0.999639;1.01;8;50
2.39;315;1;0;1;512;14;1;0;8;10000;10000;12000;0;0;0;0.006280;NA;1.011989;2.030837;2.030830;2.04;10;49
2.30;315;1;0;1;512;14;1;0;8;10000;10000;16000;0;0;0;0.003853;NA;1.801851;3.254449;3.254444;3.26;12;55
2.49;315;1;0;1;512;14;1;0;8;10000;10000;20000;0;0;0;0.006210;NA;2.608596;4.503022;4.503014;4.51;14;57
2.46;316;1;0;1;512;14;1;0;9;10000;10000;1000;0;0;0;0.003676;NA;0.016144;0.017226;0.017219;0.02;4;83
2.52;319;1;0;1;512;14;1;0;9;10000;10000;4000;0;0;0;0.006094;NA;0.147214;0.164022;0.164014;0.17;7;87
2.48;315;1;0;1;512;14;1;0;9;10000;10000;8000;0;0;0;0.005131;NA;0.487063;0.493803;0.493796;0.50;9;97
2.49;315;1;0;1;512;14;1;0;9;10000;10000;12000;0;0;0;0.006630;NA;0.964064;1.044153;1.044146;1.05;13;91
2.34;316;1;0;1;512;14;1;0;9;10000;10000;16000;0;0;0;0.006642;NA;1.694734;1.748728;1.748723;1.76;16;96
2.33;315;1;0;1;512;14;1;0;9;10000;10000;20000;0;0;0;0.006847;NA;2.424677;2.606194;2.606187;2.61;19;92
2.36;315;1;0;1;512;14;1;0;10;10000;10000;1000;0;0;0;0.006333;NA;0.011717;0.019486;0.019482;0.03;4;60
2.31;314;1;0;1;512;14;1;0;10;10000;10000;4000;0;0;0;0.006390;NA;0.101948;0.177523;0.177516;0.18;5;57
2.39;316;1;0;1;512;14;1;0;10;10000;10000;8000;0;0;0;0.004840;NA;0.314203;0.619142;0.619137;0.62;6;50
2.34;316;1;0;1;512;14;1;0;10;10000;10000;12000;0;0;0;0.006316;NA;0.677723;1.214132;1.214125;1.22;8;55
2.65;314;1;0;1;512;14;1;0;10;10000;10000;16000;0;0;0;0.011875;NA;1.091822;1.845579;1.845573;1.86;10;59
2.55;315;1;0;1;512;14;1;0;10;10000;10000;20000;0;0;0;0.006250;NA;1.606268;2.758138;2.758121;2.77;12;58
2.49;314;1;0;1;512;14;1;0;11;10000;10000;1000;0;0;0;0.006368;NA;0.011367;0.020621;0.020614;0.03;4;58
2.44;315;1;0;1;512;14;1;0;11;10000;10000;4000;0;0;0;0.007007;NA;0.102331;0.209145;0.209141;0.22;8;50
2.57;314;1;0;1;512;14;1;0;11;10000;10000;8000;0;0;0;0.005301;NA;0.320054;0.648537;0.648530;0.65;7;49
2.38;314;1;0;1;512;14;1;0;11;10000;10000;12000;0;0;0;0.011979;NA;0.616797;1.203801;1.203794;1.22;9;51
2.21;315;1;0;1;512;14;1;0;11;10000;10000;16000;0;0;0;0.006002;NA;1.091266;1.970534;1.970527;1.98;11;55
2.28;315;1;0;1;512;14;1;0;11;10000;10000;20000;0;0;0;0.017054;NA;1.718280;2.812529;2.812526;2.83;13;60
2.31;315;1;0;1;512;14;1;0;12;10000;10000;1000;0;0;0;0.006314;NA;0.012187;0.018293;0.018286;0.02;4;65
2.56;315;1;0;1;512;14;1;0;12;10000;10000;4000;0;0;0;0.006352;NA;0.100963;0.225982;0.225975;0.23;5;45
2.55;316;1;0;1;512;14;1;0;12;10000;10000;8000;0;0;0;0.006165;NA;0.311679;0.623831;0.623826;0.63;6;49
2.43;316;1;0;1;512;14;1;0;12;10000;10000;12000;0;0;0;0.006301;NA;0.678111;1.281769;1.281761;1.29;8;52
2.43;315;1;0;1;512;14;1;0;12;10000;10000;16000;0;0;0;0.011674;NA;1.096735;1.868796;1.868789;1.88;10;58
2.51;315;1;0;1;512;14;1;0;12;10000;10000;20000;0;0;0;0.006453;NA;1.853397;2.781604;2.781597;2.79;12;66
2.88;365;1;0;1;512;27;1;0;2;10000;10000;1000;0;0;0;0.006346;NA;0.009337;0.008831;0.008825;0.01;4;73
2.77;367;1;0;1;512;27;1;0;2;10000;10000;4000;0;0;0;0.006145;NA;0.091118;0.095736;0.095728;0.10;5;91
2.72;364;1;0;1;512;27;1;0;2;10000;10000;8000;0;0;0;0.006300;NA;0.169960;0.194352;0.194348;0.20;5;85
2.68;366;1;0;1;512;27;1;0;2;10000;10000;12000;0;0;0;0.006247;NA;0.578871;0.585623;0.585616;0.59;6;97
2.91;365;1;0;1;512;27;1;0;2;10000;10000;16000;0;0;0;0.006348;NA;0.505523;0.503563;0.503555;0.51;7;99
2.66;364;1;0;1;512;27;1;0;2;10000;10000;20000;0;0;0;0.006373;NA;1.372173;1.464747;1.464740;1.47;8;93
2.89;363;1;0;1;512;27;1;0;3;10000;10000;1000;0;0;0;0.011437;NA;0.004477;0.003726;0.003722;0.01;4;52
2.74;364;1;0;1;512;27;1;0;3;10000;10000;4000;0;0;0;0.006326;NA;0.052999;0.052285;0.052278;0.06;4;92
2.65;363;1;0;1;512;27;1;0;3;10000;10000;8000;0;0;0;0.006236;NA;0.153335;0.152872;0.152865;0.16;4;97
2.79;363;1;0;1;512;27;1;0;3;10000;10000;12000;0;0;0;0.006230;NA;0.263057;0.261892;0.261885;0.27;5;98
2.71;365;1;0;1;512;27;1;0;3;10000;10000;16000;0;0;0;0.005982;NA;0.349240;0.348272;0.348264;0.35;5;98
2.87;363;1;0;1;512;27;1;0;3;10000;10000;20000;0;0;0;0.006229;NA;0.721660;0.720041;0.720035;0.73;6;99
2.88;366;1;0;1;512;27;1;0;5;10000;10000;1000;0;0;0;0.006192;NA;0.010262;0.009336;0.009331;0.02;4;75
2.73;365;1;0;1;512;27;1;0;5;10000;10000;4000;0;0;0;0.005655;NA;0.094281;0.093210;0.093203;0.10;5;96
2.79;367;1;0;1;512;27;1;0;5;10000;10000;8000;0;0;0;0.005579;NA;0.182784;0.181610;0.181604;0.19;5;97
2.86;365;1;0;1;512;27;1;0;5;10000;10000;12000;0;0;0;0.005715;NA;0.592716;0.591380;0.591376;0.60;6;99
2.69;366;1;0;1;512;27;1;0;5;10000;10000;16000;0;0;0;0.006164;NA;0.524977;0.523085;0.523080;0.53;7;99
2.71;366;1;0;1;512;27;1;0;5;10000;10000;20000;0;0;0;0.005863;NA;1.472578;1.470717;1.470710;1.48;8;99
2.78;364;1;0;1;512;27;1;0;6;10000;10000;1000;0;0;0;0.004880;NA;0.006412;0.005534;0.005527;0.01;4;78
2.69;363;1;0;1;512;27;1;0;6;10000;10000;4000;0;0;0;0.006221;NA;0.070882;0.070032;0.070024;0.07;4;96
2.86;364;1;0;1;512;27;1;0;6;10000;10000;8000;0;0;0;0.006196;NA;0.163290;0.162296;0.162288;0.17;4;97
2.72;363;1;0;1;512;27;1;0;6;10000;10000;12000;0;0;0;0.016881;NA;0.246920;0.246150;0.246144;0.26;5;94
2.81;363;1;0;1;512;27;1;0;6;10000;10000;16000;0;0;0;0.004466;NA;0.353065;0.352051;0.352043;0.36;5;99
2.88;363;1;0;1;512;27;1;0;6;10000;10000;20000;0;0;0;0.011539;NA;0.736852;0.736052;0.736046;0.75;6;98
2.96;366;1;0;1;512;27;1;0;8;10000;10000;1000;0;0;0;0.006200;NA;0.016992;0.026407;0.026402;0.03;4;64
3.16;367;1;0;1;512;27;1;0;8;10000;10000;4000;0;0;0;0.004806;NA;0.107297;0.209390;0.209382;0.21;7;52
2.98;369;1;0;1;512;27;1;0;8;10000;10000;8000;0;0;0;0.005684;NA;0.259852;0.594348;0.594343;0.60;7;44
2.98;367;1;0;1;512;27;1;0;8;10000;10000;12000;0;0;0;0.006305;NA;0.723799;1.556685;1.556677;1.56;10;46
3.10;366;1;0;1;512;27;1;0;8;10000;10000;16000;0;0;0;0.006148;NA;0.862866;2.452724;2.452717;2.46;12;35
3.16;366;1;0;1;512;27;1;0;8;10000;10000;20000;0;0;0;0.006447;NA;1.958071;4.406209;4.406202;4.41;14;44
2.98;367;1;0;1;512;27;1;0;9;10000;10000;1000;0;0;0;0.006426;NA;0.016360;0.018626;0.018619;0.02;5;75
2.86;366;1;0;1;512;27;1;0;9;10000;10000;4000;0;0;0;0.006452;NA;0.133639;0.134426;0.134419;0.14;8;95
2.98;366;1;0;1;512;27;1;0;9;10000;10000;8000;0;0;0;0.006077;NA;0.291352;0.363713;0.363686;0.37;9;79
3.10;365;1;0;1;512;27;1;0;9;10000;10000;12000;0;0;0;0.006383;NA;0.938040;1.038725;1.038717;1.04;13;89
3.13;367;1;0;1;512;27;1;0;9;10000;10000;16000;0;0;0;0.006464;NA;1.001102;1.146187;1.146179;1.15;16;87
3.15;366;1;0;1;512;27;1;0;9;10000;10000;20000;0;0;0;0.006485;NA;2.390835;2.399453;2.399446;2.41;19;99
3.10;366;1;0;1;512;27;1;0;10;10000;10000;1000;0;0;0;0.004678;NA;0.011911;0.019941;0.019934;0.02;4;65
2.98;366;1;0;1;512;27;1;0;10;10000;10000;4000;0;0;0;0.006232;NA;0.101110;0.195294;0.195289;0.20;6;51
2.93;366;1;0;1;512;27;1;0;10;10000;10000;8000;0;0;0;0.011641;NA;0.172858;0.362300;0.362296;0.37;6;47
3.05;367;1;0;1;512;27;1;0;10;10000;10000;12000;0;0;0;0.006486;NA;0.657524;1.248993;1.248980;1.26;8;52
3.18;365;1;0;1;512;27;1;0;10;10000;10000;16000;0;0;0;0.006521;NA;0.601188;1.187408;1.187404;1.19;10;50
3.19;367;1;0;1;512;27;1;0;10;10000;10000;20000;0;0;0;0.006258;NA;1.458572;3.112615;3.112611;3.12;11;46
3.25;365;1;0;1;512;27;1;0;11;10000;10000;1000;0;0;0;0.011588;NA;0.007862;0.020963;0.020958;0.03;4;38
2.94;367;1;0;1;512;27;1;0;11;10000;10000;4000;0;0;0;0.002722;NA;0.100943;0.188665;0.188660;0.19;6;54
2.90;366;1;0;1;512;27;1;0;11;10000;10000;8000;0;0;0;0.016910;NA;0.176518;0.472061;0.472056;0.49;7;36
2.90;365;1;0;1;512;27;1;0;11;10000;10000;12000;0;0;0;0.006531;NA;0.548012;0.984193;0.984186;0.99;9;55
2.97;366;1;0;1;512;27;1;0;11;10000;10000;16000;0;0;0;0.006565;NA;0.578276;1.479665;1.479658;1.49;11;39
2.88;366;1;0;1;512;27;1;0;11;10000;10000;20000;0;0;0;0.006355;NA;1.513987;3.168071;3.168064;3.17;13;47
3.01;366;1;0;1;512;27;1;0;12;10000;10000;1000;0;0;0;0.003993;NA;0.012491;0.018531;0.018524;0.02;4;69
2.91;366;1;0;1;512;27;1;0;12;10000;10000;4000;0;0;0;0.006375;NA;0.093311;0.194151;0.194146;0.20;6;48
3.07;366;1;0;1;512;27;1;0;12;10000;10000;8000;0;0;0;0.006511;NA;0.200345;0.389945;0.389938;0.40;7;51
2.94;367;1;0;1;512;27;1;0;12;10000;10000;12000;0;0;0;0.005730;NA;0.612324;1.186849;1.186844;1.19;8;51
2.99;365;1;0;1;512;27;1;0;12;10000;10000;16000;0;0;0;0.017000;NA;0.590801;1.182328;1.182322;1.20;10;49
3.06;366;1;0;1;512;27;1;0;12;10000;10000;20000;0;0;0;0.006373;NA;1.451613;3.131276;3.131269;3.14;12;46
2.40;311;1;0;10;512;14;1;0;2;10000;10000;1000;0;0;0;.000689;NA;.001355;.001261;.001680;.002000;3;603
2.22;312;1;0;10;512;14;1;0;2;10000;10000;4000;0;0;0;.000666;NA;.011315;.011318;.012061;.013000;3;872
2.39;312;1;0;10;512;14;1;0;2;10000;10000;8000;0;0;0;.000682;NA;.028262;.029881;.033300;.034000;4;828
2.22;312;1;0;10;512;14;1;0;2;10000;10000;12000;0;0;0;.000686;NA;.056340;.068375;.079932;.081000;5;697
2.40;311;1;0;10;512;14;1;0;2;10000;10000;16000;0;0;0;.001767;NA;.105506;.114321;.125089;.127000;6;831
2.23;314;1;0;10;512;14;1;0;2;10000;10000;20000;0;0;0;.000799;NA;.167647;.178840;.199971;.201000;7;834
2.37;311;1;0;10;512;14;1;0;3;10000;10000;1000;0;0;0;.000586;NA;.000577;.000528;.000620;.001000;3;452
2.09;311;1;0;10;512;14;1;0;3;10000;10000;4000;0;0;0;.000681;NA;.006354;.006238;.007029;.008000;3;809
2.26;312;1;0;10;512;14;1;0;3;10000;10000;8000;0;0;0;.000757;NA;.018259;.018155;.019683;.020000;3;888
2.32;312;1;0;10;512;14;1;0;3;10000;10000;12000;0;0;0;.000669;NA;.035012;.034852;.040509;.041000;4;850
2.21;312;1;0;10;512;14;1;0;3;10000;10000;16000;0;0;0;.000615;NA;.059590;.059390;.068337;.069000;4;861
2.21;311;1;0;10;512;14;1;0;3;10000;10000;20000;0;0;0;.000491;NA;.084580;.084362;.098197;.099000;5;855
2.42;312;1;0;10;512;14;1;0;5;10000;10000;1000;0;0;0;.000681;NA;.001268;.001148;.001333;.002000;3;673
2.19;310;1;0;10;512;14;1;0;5;10000;10000;4000;0;0;0;.000643;NA;.009535;.009418;.010925;.012000;3;815
2.33;311;1;0;10;512;14;1;0;5;10000;10000;8000;0;0;0;.000648;NA;.031429;.031290;.035253;.036000;4;869
2.36;312;1;0;10;512;14;1;0;5;10000;10000;12000;0;0;0;.000556;NA;.064389;.064212;.070821;.072000;4;898
2.38;311;1;0;10;512;14;1;0;5;10000;10000;16000;0;0;0;.000690;NA;.113893;.113679;.125025;.126000;5;904
2.35;311;1;0;10;512;14;1;0;5;10000;10000;20000;0;0;0;.000668;NA;.163389;.163216;.191760;.192000;6;848
2.19;312;1;0;10;512;14;1;0;6;10000;10000;1000;0;0;0;.000786;NA;.000709;.000628;.000770;.001000;3;538
2.40;311;1;0;10;512;14;1;0;6;10000;10000;4000;0;0;0;.001208;NA;.003814;.003731;.004042;.005000;3;708
2.47;312;1;0;10;512;14;1;0;6;10000;10000;8000;0;0;0;.000693;NA;.016087;.015954;.016513;.017000;3;930
2.21;311;1;0;10;512;14;1;0;6;10000;10000;12000;0;0;0;.000641;NA;.031682;.031617;.036148;.037000;3;856
2.38;311;1;0;10;512;14;1;0;6;10000;10000;16000;0;0;0;.000634;NA;.055005;.054885;.058240;.059000;3;930
2.19;312;1;0;10;512;14;1;0;6;10000;10000;20000;0;0;0;.000669;NA;.096727;.096604;.104650;.105000;3;916
2.47;316;1;0;10;512;14;1;0;8;10000;10000;1000;0;0;0;.000679;NA;.002384;.003380;.003674;.004000;3;557
2.47;315;1;0;10;512;14;1;0;8;10000;10000;4000;0;0;0;.000684;NA;.017075;.033211;.036258;.037000;4;466
2.35;314;1;0;10;512;14;1;0;8;10000;10000;8000;0;0;0;.000683;NA;.055139;.110256;.117872;.119000;7;466
2.52;316;1;0;10;512;14;1;0;8;10000;10000;12000;0;0;0;.000675;NA;.113436;.219244;.255676;.257000;11;442
2.21;315;1;0;10;512;14;1;0;8;10000;10000;16000;0;0;0;.000669;NA;.203199;.332311;.378438;.379000;11;536
2.30;315;1;0;10;512;14;1;0;8;10000;10000;20000;0;0;0;.000740;NA;.353666;.519377;.578513;.579000;13;610
2.53;315;1;0;10;512;14;1;0;9;10000;10000;1000;0;0;0;.000633;NA;.002197;.002779;.003520;.004000;3;541
2.51;316;1;0;10;512;14;1;0;9;10000;10000;4000;0;0;0;.000700;NA;.015408;.018497;.020044;.021000;5;741
2.55;316;1;0;10;512;14;1;0;9;10000;10000;8000;0;0;0;.000516;NA;.054330;.057995;.064608;.065000;9;832
2.33;316;1;0;10;512;14;1;0;9;10000;10000;12000;0;0;0;.001165;NA;.110117;.126524;.139749;.141000;12;780
2.23;317;1;0;10;512;14;1;0;9;10000;10000;16000;0;0;0;.000658;NA;.203239;.218635;.237317;.238000;15;853
2.23;316;1;0;10;512;14;1;0;9;10000;10000;20000;0;0;0;.000719;NA;.333815;.356588;.392983;.394000;18;847
2.50;316;1;0;10;512;14;1;0;10;10000;10000;1000;0;0;0;.000714;NA;.001348;.001791;.001898;.003000;3;554
2.57;316;1;0;10;512;14;1;0;10;10000;10000;4000;0;0;0;.000663;NA;.011165;.021963;.022905;.024000;4;477
2.63;316;1;0;10;512;14;1;0;10;10000;10000;8000;0;0;0;.000733;NA;.030770;.062149;.071389;.072000;6;429
2.35;315;1;0;10;512;14;1;0;10;10000;10000;12000;0;0;0;.000707;NA;.063887;.123387;.131690;.133000;9;483
2.32;315;1;0;10;512;14;1;0;10;10000;10000;16000;0;0;0;.000675;NA;.119024;.190204;.205749;.206000;9;577
2.21;315;1;0;10;512;14;1;0;10;10000;10000;20000;0;0;0;.000700;NA;.204461;.285935;.316395;.317000;11;645
2.38;315;1;0;10;512;14;1;0;11;10000;10000;1000;0;0;0;.000719;NA;.001450;.002930;.003515;.004000;3;382
2.35;314;1;0;10;512;14;1;0;11;10000;10000;4000;0;0;0;.001208;NA;.007441;.020669;.022735;.024000;4;318
2.51;314;1;0;10;512;14;1;0;11;10000;10000;8000;0;0;0;.001730;NA;.028125;.066072;.073431;.075000;6;377
2.34;314;1;0;10;512;14;1;0;11;10000;10000;12000;0;0;0;.000707;NA;.070465;.137397;.157277;.158000;8;447
2.49;315;1;0;10;512;14;1;0;11;10000;10000;16000;0;0;0;.000676;NA;.108860;.220234;.233892;.235000;12;464
2.21;316;1;0;10;512;14;1;0;11;10000;10000;20000;0;0;0;.000702;NA;.177823;.306007;.349654;.351000;12;507
2.51;314;1;0;10;512;14;1;0;12;10000;10000;1000;0;0;0;.001727;NA;.000890;.001642;.001844;.004000;3;312
2.35;316;1;0;10;512;14;1;0;12;10000;10000;4000;0;0;0;.001767;NA;.007743;.019009;.020674;.022000;4;355
2.47;315;1;0;10;512;14;1;0;12;10000;10000;8000;0;0;0;.000659;NA;.032899;.064305;.068001;.069000;6;479
2.33;316;1;0;10;512;14;1;0;12;10000;10000;12000;0;0;0;.000701;NA;.064728;.119741;.135452;.136000;8;476
2.32;316;1;0;10;512;14;1;0;12;10000;10000;16000;0;0;0;.000705;NA;.114300;.182840;.200446;.201000;9;569
2.25;314;1;0;10;512;14;1;0;12;10000;10000;20000;0;0;0;.000670;NA;.163364;.273098;.299898;.301000;12;543
2.74;366;1;0;10;512;27;1;0;2;10000;10000;1000;0;0;0;.001750;NA;.000623;.001395;.001539;.003000;3;261
2.85;365;1;0;10;512;27;1;0;2;10000;10000;4000;0;0;0;.001745;NA;.006782;.011436;.012411;.014000;4;488
