comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;256;60;1;0;10;10000;10000;1;0;3;2;.000916;NA;.035729;.376330;.378318;.379583;235;231
0.01;3;1;0;1;256;60;1;0;10;10000;10000;2;0;3;2;.002071;NA;.061501;.229934;.235604;.237916;304;630
0.01;3;1;0;1;256;61;1;0;10;10000;10000;1;0;3;2;.001090;NA;.033386;2.270387;2.273231;2.275000;144;36
0.02;3;1;0;1;256;61;1;0;10;10000;10000;2;0;3;2;.001776;NA;.054528;2.248320;2.252087;2.254166;274;60
0.01;3;1;0;1;256;63;1;0;10;10000;10000;1;0;3;2;.021173;NA;1.654036;1.750651;1.783875;1.797083;10340;2220
0.02;3;1;0;1;256;63;1;0;10;10000;10000;2;0;3;2;.031744;NA;3.193368;3.348562;3.432228;3.457500;12950;2228
0.01;3;1;0;1;256;64;1;0;10;10000;10000;1;0;3;2;.020464;NA;.886159;.935892;.970970;.987500;6115;2181
0.01;3;1;0;1;256;64;1;0;10;10000;10000;2;0;3;2;.038313;NA;1.763136;1.821927;1.862649;1.895416;10181;2259
0.02;3;1;0;2;256;60;1;0;10;10000;10000;1;0;3;2;.000509;NA;.024696;.197480;.200849;.201458;235;598
0.01;3;1;0;2;256;60;1;0;10;10000;10000;2;0;3;2;.006228;NA;.046974;.136148;.139365;.145625;307;1567
0.02;3;1;0;2;256;61;1;0;10;10000;10000;1;0;3;2;.000689;NA;.017495;1.138335;1.143855;1.144583;144;75
0.02;3;1;0;2;256;61;1;0;10;10000;10000;2;0;3;2;.000900;NA;.029446;1.128632;1.130574;1.132500;236;132
0.02;3;1;0;2;256;63;1;0;10;10000;10000;1;0;3;2;.010632;NA;1.261281;1.411835;1.462711;1.470625;10350;4135
0.02;3;1;0;2;256;63;1;0;10;10000;10000;2;0;3;2;.022438;NA;2.275658;2.530628;2.888849;8.750000;12949;1262
