comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       2         1         0         2         0         0         1000000     0           2           0            NA          .010138           .012421             .012421            .013888              249           1352
0.02          3                  1                  0    1        512       2         1         0         2         0         50        1000000     0           2           .000175      NA          .021850           .012029             .012029            .013333              254           2976
0.01          3                  1                  0    1        512       2         1         0         2         0         100       1000000     0           2           .000167      NA          .018813           .011198             .011198            .012777              251           2721
0.01          3                  1                  0    1        512       2         1         0         2         0         200       1000000     0           2           .000200      NA          .016767           .010221             .010221            .011666              250           2651
0.02          3                  1                  0    1        512       2         1         0         2         0         1000      1000000     0           2           .000192      NA          .014012           .009319             .009319            .010555              249           2436
0.02          3                  1                  0    1        512       2         1         0         2         50        0         1000000     0           2           .000161      NA          .016081           .012082             .012082            .014444              253           2097
0.01          3                  1                  0    1        512       2         1         0         2         50        50        1000000     0           2           .000332      NA          .023608           .012098             .012098            .015000              261           3046
0.02          3                  1                  0    1        512       2         1         0         2         50        100       1000000     0           2           .000334      NA          .021167           .011225             .011225            .013888              256           2950
0.02          3                  1                  0    1        512       2         1         0         2         50        200       1000000     0           2           .000338      NA          .018924           .009991             .009991            .012222              259           2920
0.02          3                  1                  0    1        512       2         1         0         2         50        1000      1000000     0           2           .000339      NA          .018798           .009572             .009571            .012222              253           3013
0.01          3                  1                  0    1        512       2         1         0         2         100       0         1000000     0           2           .000155      NA          .014097           .011971             .011971            .013888              250           1849
0.01          3                  1                  0    1        512       2         1         0         2         100       50        1000000     0           2           .000348      NA          .022950           .011768             .011768            .014444              256           3044
0.02          3                  1                  0    1        512       2         1         0         2         100       100       1000000     0           2           .000337      NA          .020660           .010972             .010972            .013333              253           2965
0.02          3                  1                  0    1        512       2         1         0         2         100       200       1000000     0           2           .000348      NA          .018142           .009947             .009947            .012222              252           2832
0.02          3                  1                  0    1        512       2         1         0         2         100       1000      1000000     0           2           .000339      NA          .017825           .009271             .009270            .011666              251           2954
