comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        256       279       1         0         12        10000     10000     1           0           3           2             .015595      NA          1.827930          1.847336            1.884918           1.901666             11320         2321
0.02          3                  1                  0    1        256       279       1         0         12        10000     10000     1           1           3           2             1.298943     1.262458    1.293627          1.664002            1.738181           2.972083             14358         1315
0.02          3                  1                  0    1        256       279       1         1         12        10000     10000     1           0           3           2             .010093      NA          1.575399          1.645179            1.670826           1.681250             11050         2260
0.02          3                  1                  0    1        256       279       1         1         12        10000     10000     1           1           3           2             1.113579     1.102518    1.145631          1.506373            1.539044           2.642916             13679         1305
0.01          3                  1                  0    1        256       83        1         0         12        10000     10000     1           0           3           2             .004004      NA          .215150           .262830             .268107            .272083              1326          1926
0.02          3                  1                  0    1        256       83        1         0         12        10000     10000     1           1           3           2             .146699      .143361     .159788           .244213             .254098            .400833              1555          1192
0.01          3                  1                  0    1        256       83        1         1         12        10000     10000     1           0           3           2             .003508      NA          .205548           .232388             .239522            .243333              1305          2053
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     1           1           3           2             .143916      .139623     .153977           .218830             .225859            .367083              1563          1256
0.01          3                  1                  0    1        256       183       1         0         12        10000     10000     1           0           3           2             .004814      NA          .225913           .241952             .248957            .254166              1423          2166
0.02          3                  1                  0    1        256       183       1         0         12        10000     10000     1           1           3           2             .176335      .173849     .162661           .224356             .231641            .405833              1749          1245
0.02          3                  1                  0    1        256       183       1         1         12        10000     10000     1           0           3           2             .003710      NA          .205430           .226336             .231259            .234583              1318          2131
0.02          3                  1                  0    1        256       183       1         1         12        10000     10000     1           1           3           2             .151760      .151124     .154159           .212779             .221375            .373333              1546          1255
0.02          3                  1                  0    1        256       283       1         0         12        10000     10000     1           0           3           2             .004170      NA          .226894           .245172             .251948            .256666              1350          2150
0.02          3                  1                  0    1        256       283       1         0         12        10000     10000     1           1           3           2             .162546      .159528     .168347           .228194             .238005            .395000              1624          1288
0.02          3                  1                  0    1        256       283       1         1         12        10000     10000     1           0           3           2             .003386      NA          .206043           .226429             .232997            .236666              1310          2116
0.02          3                  1                  0    1        256       283       1         1         12        10000     10000     1           1           3           2             .149456      .145834     .153356           .213062             .220090            .367500              1543          1262
