program  c.domain  adv.model   protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)  Tx(rounds)  Tx(s)  Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)    Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)   Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
51       FIELD     semihonest  shamir            3          2.11          139                1                  NA            NA            NA            NA            NA            NA           NA            1000000          NA               20             25000            1000000     0.100448             0.31                 175           281%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.175585      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00485744                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             250000           1000000     0.107955             0.32                 174           310%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.158097      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00509084                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0849546            0.29                 177           313%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.115658      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.0038841                                 
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0958615            0.33                 175           319%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.136765      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00459155                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0925213            0.32                 178           263%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.206605      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00470903                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.100258             0.31                 175           312%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.187507      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00481555                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0955908            0.31                 175           302%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.157595      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00265725                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.106933             0.34                 180           311%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.200925      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00497177                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.086457             0.29                 174           308%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.133981      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00533568                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0995323            0.30                 176           332%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.131208      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.0040094                                 
