comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.94;253;1;0;45;256;2;1;0;11;1000;1000;10000;10000000;0;0;1;.001657;NA;.044477;.207292;.260799;.263333;1540;806
1.92;254;1;0;45;256;2;1;0;11;1000;1000;1000;10000000;0;0;1;.001550;NA;.043917;.209672;.268025;.270888;1540;774
1.94;254;1;0;45;256;2;1;0;11;1000;10000;10000;10000000;0;0;1;.001797;NA;.044082;.213371;.263474;.266000;1540;792
1.95;252;1;0;45;256;2;1;0;11;1000;10000;1000;10000000;0;0;1;.001705;NA;.042794;.198481;.255961;.259555;1540;788
1.94;253;1;0;45;256;2;1;0;11;1000;100000;10000;10000000;0;0;1;.001823;NA;.042727;.198055;.261512;.265111;1536;766
1.95;253;1;0;45;256;2;1;0;11;1000;100000;1000;10000000;0;0;1;.001677;NA;.044867;.231547;.284879;.287555;1536;743
1.96;254;1;0;45;256;2;1;0;11;1000;1000000;10000;10000000;0;0;1;.001734;NA;.045463;.221435;.270973;.274000;1536;786
1.91;254;1;0;45;256;2;1;0;11;1000;1000000;1000;10000000;0;0;1;.001544;NA;.045182;.220871;.274307;.277333;1536;769
1.94;253;1;0;45;256;2;1;0;11;10000;1000;10000;10000000;0;0;1;.001793;NA;.040294;.205259;.257866;.261555;1540;742
1.93;253;1;0;45;256;2;1;0;11;10000;1000;1000;10000000;0;0;1;.001729;NA;.039893;.214329;.264870;.268888;1540;714
1.95;253;1;0;45;256;2;1;0;11;10000;10000;10000;10000000;0;0;1;.001620;NA;.038705;.216933;.269924;.272444;1540;684
1.95;252;1;0;45;256;2;1;0;11;10000;10000;1000;10000000;0;0;1;.001652;NA;.038915;.218350;.274641;.278222;1540;672
1.92;254;1;0;45;256;2;1;0;11;10000;100000;10000;10000000;0;0;1;.001723;NA;.039760;.221380;.273236;.277111;1536;688
1.90;253;1;0;45;256;2;1;0;11;10000;100000;1000;10000000;0;0;1;.001535;NA;.037626;.204669;.264206;.267555;1536;675
1.92;252;1;0;45;256;2;1;0;11;10000;1000000;10000;10000000;0;0;1;.001571;NA;.040586;.205957;.259630;.262222;1536;735
1.95;253;1;0;45;256;2;1;0;11;10000;1000000;1000;10000000;0;0;1;.001546;NA;.040833;.221167;.274987;.278222;1536;698
1.94;254;1;0;45;256;2;1;0;11;100000;1000;10000;10000000;0;0;1;.001760;NA;.038649;.226895;.267855;.271111;1533;680
1.93;252;1;0;45;256;2;1;0;11;100000;1000;1000;10000000;0;0;1;.001636;NA;.036450;.202495;.262203;.265111;1533;658
1.94;254;1;0;45;256;2;1;0;11;100000;10000;10000;10000000;0;0;1;.001689;NA;.035765;.208698;.264782;.267333;1533;638
1.93;253;1;0;45;256;2;1;0;11;100000;10000;1000;10000000;0;0;1;.001643;NA;.037092;.212547;.260782;.264000;1533;673
1.94;253;1;0;45;256;2;1;0;11;100000;100000;10000;10000000;0;0;1;.001457;NA;.037131;.219859;.267529;.270000;1530;655
1.94;253;1;0;45;256;2;1;0;11;100000;100000;1000;10000000;0;0;1;.001826;NA;.036561;.206905;.259241;.262000;1530;663
1.94;253;1;0;45;256;2;1;0;11;100000;1000000;10000;10000000;0;0;1;.001534;NA;.037155;.200441;.257631;.260000;1529;672
1.93;252;1;0;45;256;2;1;0;11;100000;1000000;1000;10000000;0;0;1;.001695;NA;.038638;.214858;.265011;.267111;1529;679
1.94;252;1;0;45;256;2;1;0;11;1000000;1000;10000;10000000;0;0;1;.001840;NA;.033926;.205947;.256299;.257777;1532;616
1.92;252;1;0;45;256;2;1;0;11;1000000;1000;1000;10000000;0;0;1;.001692;NA;.032746;.199886;.259081;.261333;1532;589
1.93;252;1;0;45;256;2;1;0;11;1000000;10000;10000;10000000;0;0;1;.001859;NA;.032225;.201597;.261330;.262888;1532;577
1.93;252;1;0;45;256;2;1;0;11;1000000;10000;1000;10000000;0;0;1;.001647;NA;.033138;.220396;.275705;.277555;1532;560
1.93;254;1;0;45;256;2;1;0;11;1000000;100000;10000;10000000;0;0;1;.001771;NA;.032056;.216483;.274019;.275333;1529;543
1.95;252;1;0;45;256;2;1;0;11;1000000;100000;1000;10000000;0;0;1;.001680;NA;.032937;.209477;.262673;.264444;1529;582
1.95;253;1;0;45;256;2;1;0;11;1000000;1000000;10000;10000000;0;0;1;.001655;NA;.033815;.207357;.260484;.262000;1529;596
1.95;252;1;0;45;256;2;1;0;11;1000000;1000000;1000;10000000;0;0;1;.001546;NA;.034959;.232308;.279834;.280888;1529;575
